chrom	length	bases	mean	min	max
chr1_KI270707v1_random_region	32032	130392	4.07	0	16
chr1_KI270708v1_random	127682	285268	2.23	0	14
chr1_KI270708v1_random_region	127682	285268	2.23	0	14
chr1_KI270709v1_random	66860	5098362	76.25	0	1168
chr1_KI270709v1_random_region	66860	5098362	76.25	0	1168
chr1_KI270710v1_random	40176	144289	3.59	0	17
chr1_KI270710v1_random_region	40176	144289	3.59	0	17
chr1_KI270711v1_random	42210	307387	7.28	0	42
chr1_KI270711v1_random_region	42210	307387	7.28	0	42
chr1_KI270712v1_random	176043	483544	2.75	0	62
chr1_KI270712v1_random_region	176043	483544	2.75	0	62
chr1_KI270713v1_random	40745	263500	6.47	0	27
chr1_KI270713v1_random_region	40745	263500	6.47	0	27
chr1_KI270714v1_random	41717	148682	3.56	0	13
chr1_KI270714v1_random_region	41717	148682	3.56	0	13
chr2_KI270715v1_random	161471	547548	3.39	0	26
chr2_KI270715v1_random_region	161471	547548	3.39	0	26
chr2_KI270716v1_random	153799	424965	2.76	0	49
chr2_KI270716v1_random_region	153799	424965	2.76	0	49
chr3_GL000221v1_random	155397	1018283	6.55	0	29
chr3_GL000221v1_random_region	155397	1018283	6.55	0	29
chr4_GL000008v2_random	209709	1467256	7.00	0	228
chr4_GL000008v2_random_region	209709	1467256	7.00	0	228
chr5_GL000208v1_random	92689	548271	5.92	0	53
chr5_GL000208v1_random_region	92689	548271	5.92	0	53
chr9_KI270717v1_random	40062	95976	2.40	0	12
chr9_KI270717v1_random_region	40062	95976	2.40	0	12
chr9_KI270718v1_random	38054	174899	4.60	0	37
chr9_KI270718v1_random_region	38054	174899	4.60	0	37
chr9_KI270719v1_random	176845	1033949	5.85	0	41
chr9_KI270719v1_random_region	176845	1033949	5.85	0	41
chr9_KI270720v1_random	39050	212435	5.44	0	21
chr9_KI270720v1_random_region	39050	212435	5.44	0	21
chr11_KI270721v1_random	100316	136524	1.36	0	10
chr11_KI270721v1_random_region	100316	136524	1.36	0	10
chr14_GL000009v2_random	201709	1867411	9.26	0	32
chr14_GL000009v2_random_region	201709	1867411	9.26	0	32
chr14_GL000225v1_random	211173	6931595	32.82	0	1488
chr14_GL000225v1_random_region	211173	6931595	32.82	0	1488
chr14_KI270722v1_random	194050	660657	3.40	0	24
chr14_KI270722v1_random_region	194050	660657	3.40	0	24
chr14_GL000194v1_random	191469	1875307	9.79	0	34
chr14_GL000194v1_random_region	191469	1875307	9.79	0	34
chr14_KI270723v1_random	38115	408115	10.71	0	205
chr14_KI270723v1_random_region	38115	408115	10.71	0	205
chr14_KI270724v1_random	39555	299734	7.58	0	154
chr14_KI270724v1_random_region	39555	299734	7.58	0	154
chr14_KI270725v1_random	172810	741460	4.29	0	23
chr14_KI270725v1_random_region	172810	741460	4.29	0	23
chr14_KI270726v1_random	43739	96	0.00	0	1
chr14_KI270726v1_random_region	43739	96	0.00	0	1
chr15_KI270727v1_random	448248	443564	0.99	0	10
chr15_KI270727v1_random_region	448248	443564	0.99	0	10
chr16_KI270728v1_random	1872759	3026092	1.62	0	65
chr16_KI270728v1_random_region	1872759	3026092	1.62	0	65
chr17_GL000205v2_random	185591	1562650	8.42	0	90
chr17_GL000205v2_random_region	185591	1562650	8.42	0	90
chr17_KI270729v1_random	280839	5340978	19.02	0	14651
chr17_KI270729v1_random_region	280839	5340978	19.02	0	14651
chr17_KI270730v1_random	112551	739664	6.57	0	173
chr17_KI270730v1_random_region	112551	739664	6.57	0	173
chr22_KI270731v1_random	150754	593231	3.94	0	328
chr22_KI270731v1_random_region	150754	593231	3.94	0	328
chr22_KI270732v1_random	41543	451792	10.88	0	34
chr22_KI270732v1_random_region	41543	451792	10.88	0	34
chr22_KI270733v1_random	179772	10558147	58.73	0	644
chr22_KI270733v1_random_region	179772	10558147	58.73	0	644
chr22_KI270734v1_random	165050	1269896	7.69	0	2145
chr22_KI270734v1_random_region	165050	1269896	7.69	0	2145
chr22_KI270735v1_random	42811	838457	19.59	1	1196
chr22_KI270735v1_random_region	42811	838457	19.59	1	1196
chr22_KI270736v1_random	181920	1555431	8.55	0	376
chr22_KI270736v1_random_region	181920	1555431	8.55	0	376
chr22_KI270737v1_random	103838	484268	4.66	0	910
chr22_KI270737v1_random_region	103838	484268	4.66	0	910
chr22_KI270738v1_random	99375	386937	3.89	0	19
chr22_KI270738v1_random_region	99375	386937	3.89	0	19
chr22_KI270739v1_random	73985	148547	2.01	0	11
chr22_KI270739v1_random_region	73985	148547	2.01	0	11
chrY_KI270740v1_random	37240	51291	1.38	0	8
chrY_KI270740v1_random_region	0	0	0.00	0	0
chrUn_KI270302v1	2274	8435	3.71	0	14
chrUn_KI270302v1_region	2274	8435	3.71	0	14
chrUn_KI270304v1	2165	3547	1.64	0	6
chrUn_KI270304v1_region	2165	3547	1.64	0	6
chrUn_KI270303v1	1942	21349	10.99	0	72
chrUn_KI270303v1_region	1942	21349	10.99	0	72
chrUn_KI270305v1	1472	10180	6.92	0	28
chrUn_KI270305v1_region	1472	10180	6.92	0	28
chrUn_KI270322v1	21476	32213	1.50	0	32
chrUn_KI270322v1_region	21476	32213	1.50	0	32
chrUn_KI270320v1	4416	77794	17.62	0	55
chrUn_KI270320v1_region	4416	77794	17.62	0	55
chrUn_KI270310v1	1201	35070	29.20	0	115
chrUn_KI270310v1_region	1201	35070	29.20	0	115
chrUn_KI270316v1	1444	2948	2.04	0	8
chrUn_KI270316v1_region	1444	2948	2.04	0	8
chrUn_KI270315v1	2276	7253	3.19	0	18
chrUn_KI270315v1_region	2276	7253	3.19	0	18
chrUn_KI270312v1	998	3311	3.32	0	10
chrUn_KI270312v1_region	998	3311	3.32	0	10
chrUn_KI270311v1	12399	34482	2.78	0	48
chrUn_KI270311v1_region	12399	34482	2.78	0	48
chrUn_KI270317v1	37690	9862	0.26	0	37
chrUn_KI270317v1_region	37690	9862	0.26	0	37
chrUn_KI270412v1	1179	4989	4.23	0	13
chrUn_KI270412v1_region	1179	4989	4.23	0	13
chrUn_KI270411v1	2646	24543	9.28	0	40
chrUn_KI270411v1_region	2646	24543	9.28	0	40
chrUn_KI270414v1	2489	4353	1.75	0	9
chrUn_KI270414v1_region	2489	4353	1.75	0	9
chrUn_KI270419v1	1029	2416	2.35	0	8
chrUn_KI270419v1_region	1029	2416	2.35	0	8
chrUn_KI270418v1	2145	6495	3.03	0	8
chrUn_KI270418v1_region	2145	6495	3.03	0	8
chrUn_KI270420v1	2321	22153	9.54	0	25
chrUn_KI270420v1_region	2321	22153	9.54	0	25
chrUn_KI270424v1	2140	1938	0.91	0	4
chrUn_KI270424v1_region	2140	1938	0.91	0	4
chrUn_KI270417v1	2043	7045	3.45	0	11
chrUn_KI270417v1_region	2043	7045	3.45	0	11
chrUn_KI270422v1	1445	19895	13.77	1	29
chrUn_KI270422v1_region	1445	19895	13.77	1	29
chrUn_KI270423v1	981	7182	7.32	0	19
chrUn_KI270423v1_region	981	7182	7.32	0	19
chrUn_KI270425v1	1884	897	0.48	0	4
chrUn_KI270425v1_region	1884	897	0.48	0	4
chrUn_KI270429v1	1361	18319	13.46	0	28
chrUn_KI270429v1_region	1361	18319	13.46	0	28
chrUn_KI270442v1	392061	4035699	10.29	0	1197
chrUn_KI270442v1_region	392061	4035699	10.29	0	1197
chrUn_KI270466v1	1233	929521	753.87	16	1750
chrUn_KI270466v1_region	1233	929521	753.87	16	1750
chrUn_KI270465v1	1774	37344	21.05	0	72
chrUn_KI270465v1_region	1774	37344	21.05	0	72
chrUn_KI270467v1	3920	2164561	552.18	0	2199
chrUn_KI270467v1_region	3920	2164561	552.18	0	2199
chrUn_KI270435v1	92983	650476	7.00	0	372
chrUn_KI270435v1_region	92983	650476	7.00	0	372
chrUn_KI270438v1	112505	11191857	99.48	0	3724
chrUn_KI270438v1_region	112505	11191857	99.48	0	3724
chrUn_KI270468v1	4055	24829	6.12	0	14
chrUn_KI270468v1_region	4055	24829	6.12	0	14
chrUn_KI270510v1	2415	39351	16.29	2	30
chrUn_KI270510v1_region	2415	39351	16.29	2	30
chrUn_KI270509v1	2318	35189	15.18	0	33
chrUn_KI270509v1_region	2318	35189	15.18	0	33
chrUn_KI270518v1	2186	29112	13.32	0	28
chrUn_KI270518v1_region	2186	29112	13.32	0	28
chrUn_KI270508v1	1951	42120	21.59	0	36
chrUn_KI270508v1_region	1951	42120	21.59	0	36
chrUn_KI270516v1	1300	26489	20.38	1	43
chrUn_KI270516v1_region	1300	26489	20.38	1	43
chrUn_KI270512v1	22689	163184	7.19	0	90
chrUn_KI270512v1_region	22689	163184	7.19	0	90
chrUn_KI270519v1	138126	1080799	7.82	0	180
chrUn_KI270519v1_region	138126	1080799	7.82	0	180
chrUn_KI270522v1	5674	16644	2.93	0	13
chrUn_KI270522v1_region	5674	16644	2.93	0	13
chrUn_KI270511v1	8127	48323	5.95	0	20
chrUn_KI270511v1_region	8127	48323	5.95	0	20
chrUn_KI270515v1	6361	88685	13.94	0	32
chrUn_KI270515v1_region	6361	88685	13.94	0	32
chrUn_KI270507v1	5353	62027	11.59	0	23
chrUn_KI270507v1_region	5353	62027	11.59	0	23
chrUn_KI270517v1	3253	56628	17.41	1	32
chrUn_KI270517v1_region	3253	56628	17.41	1	32
chrUn_KI270529v1	1899	8059	4.24	0	10
chrUn_KI270529v1_region	1899	8059	4.24	0	10
chrUn_KI270528v1	2983	4318	1.45	0	6
chrUn_KI270528v1_region	2983	4318	1.45	0	6
chrUn_KI270530v1	2168	3203	1.48	0	5
chrUn_KI270530v1_region	2168	3203	1.48	0	5
chrUn_KI270539v1	993	911	0.92	0	2
chrUn_KI270539v1_region	993	911	0.92	0	2
chrUn_KI270538v1	91309	666709	7.30	0	96
chrUn_KI270538v1_region	91309	666709	7.30	0	96
chrUn_KI270544v1	1202	18178	15.12	0	48
chrUn_KI270544v1_region	1202	18178	15.12	0	48
chrUn_KI270548v1	1599	1812	1.13	0	5
chrUn_KI270548v1_region	1599	1812	1.13	0	5
chrUn_KI270583v1	1400	16193	11.57	0	22
chrUn_KI270583v1_region	1400	16193	11.57	0	22
chrUn_KI270587v1	2969	39876	13.43	0	25
chrUn_KI270587v1_region	2969	39876	13.43	0	25
chrUn_KI270580v1	1553	14547	9.37	0	21
chrUn_KI270580v1_region	1553	14547	9.37	0	21
chrUn_KI270581v1	7046	21926	3.11	0	15
chrUn_KI270581v1_region	7046	21926	3.11	0	15
chrUn_KI270579v1	31033	89799	2.89	0	15
chrUn_KI270579v1_region	31033	89799	2.89	0	15
chrUn_KI270589v1	44474	294222	6.62	0	117
chrUn_KI270589v1_region	44474	294222	6.62	0	117
chrUn_KI270590v1	4685	82459	17.60	0	71
chrUn_KI270590v1_region	4685	82459	17.60	0	71
chrUn_KI270584v1	4513	52198	11.57	3	23
chrUn_KI270584v1_region	4513	52198	11.57	3	23
chrUn_KI270582v1	6504	13771	2.12	0	9
chrUn_KI270582v1_region	6504	13771	2.12	0	9
chrUn_KI270588v1	6158	75553	12.27	0	29
chrUn_KI270588v1_region	6158	75553	12.27	0	29
chrUn_KI270593v1	3041	22590	7.43	0	15
chrUn_KI270593v1_region	3041	22590	7.43	0	15
chrUn_KI270591v1	5796	112218	19.36	0	96
chrUn_KI270591v1_region	5796	112218	19.36	0	96
chrUn_KI270330v1	1652	55722	33.73	0	96
chrUn_KI270330v1_region	1652	55722	33.73	0	96
chrUn_KI270329v1	1040	2568	2.47	0	6
chrUn_KI270329v1_region	1040	2568	2.47	0	6
chrUn_KI270334v1	1368	906	0.66	0	2
chrUn_KI270334v1_region	1368	906	0.66	0	2
chrUn_KI270333v1	2699	543537	201.38	0	878
chrUn_KI270333v1_region	2699	543537	201.38	0	878
chrUn_KI270335v1	1048	906	0.86	0	3
chrUn_KI270335v1_region	1048	906	0.86	0	3
chrUn_KI270338v1	1428	604	0.42	0	2
chrUn_KI270338v1_region	1428	604	0.42	0	2
chrUn_KI270340v1	1428	3709	2.60	0	6
chrUn_KI270340v1_region	1428	3709	2.60	0	6
chrUn_KI270336v1	1026	101992	99.41	2	259
chrUn_KI270336v1_region	1026	101992	99.41	2	259
chrUn_KI270337v1	1121	615649	549.20	0	2352
chrUn_KI270337v1_region	1121	615649	549.20	0	2352
chrUn_KI270363v1	1803	5318	2.95	0	8
chrUn_KI270363v1_region	1803	5318	2.95	0	8
chrUn_KI270364v1	2855	7774	2.72	0	9
chrUn_KI270364v1_region	2855	7774	2.72	0	9
chrUn_KI270362v1	3530	10207	2.89	0	11
chrUn_KI270362v1_region	3530	10207	2.89	0	11
chrUn_KI270366v1	8320	26750	3.22	0	11
chrUn_KI270366v1_region	8320	26750	3.22	0	11
chrUn_KI270379v1	1045	1208	1.16	0	4
chrUn_KI270379v1_region	1045	1208	1.16	0	4
chrUn_KI270389v1	1298	302	0.23	0	2
chrUn_KI270389v1_region	1298	302	0.23	0	2
chrUn_KI270390v1	2387	443	0.19	0	1
chrUn_KI270390v1_region	2387	443	0.19	0	1
chrUn_KI270387v1	1537	2264	1.47	0	4
chrUn_KI270387v1_region	1537	2264	1.47	0	4
chrUn_KI270395v1	1143	6795	5.94	0	20
chrUn_KI270395v1_region	1143	6795	5.94	0	20
chrUn_KI270396v1	1880	736	0.39	0	2
chrUn_KI270396v1_region	1880	736	0.39	0	2
chrUn_KI270394v1	970	750	0.77	0	3
chrUn_KI270394v1_region	970	750	0.77	0	3
chrUn_KI270386v1	1788	5644	3.16	0	8
chrUn_KI270386v1_region	1788	5644	3.16	0	8
chrUn_KI270391v1	1484	442	0.30	0	2
chrUn_KI270391v1_region	1484	442	0.30	0	2
chrUn_KI270383v1	1750	1510	0.86	0	2
chrUn_KI270383v1_region	1750	1510	0.86	0	2
chrUn_KI270384v1	1658	452	0.27	0	2
chrUn_KI270384v1_region	1658	452	0.27	0	2
chrUn_KI270392v1	971	3223	3.32	0	8
chrUn_KI270392v1_region	971	3223	3.32	0	8
chrUn_KI270381v1	1930	3899	2.02	0	7
chrUn_KI270381v1_region	1930	3899	2.02	0	7
chrUn_KI270385v1	990	602	0.61	0	4
chrUn_KI270385v1_region	990	602	0.61	0	4
chrUn_KI270382v1	4215	5273	1.25	0	10
chrUn_KI270382v1_region	4215	5273	1.25	0	10
chrUn_KI270376v1	1136	1450	1.28	0	4
chrUn_KI270376v1_region	1136	1450	1.28	0	4
chrUn_KI270374v1	2656	5930	2.23	0	8
chrUn_KI270374v1_region	2656	5930	2.23	0	8
chrUn_KI270372v1	1650	3159	1.91	0	6
chrUn_KI270372v1_region	1650	3159	1.91	0	6
chrUn_KI270373v1	1451	1812	1.25	0	6
chrUn_KI270373v1_region	1451	1812	1.25	0	6
chrUn_KI270375v1	2378	4500	1.89	0	7
chrUn_KI270375v1_region	2378	4500	1.89	0	7
chrUn_KI270371v1	2805	3199	1.14	0	5
chrUn_KI270371v1_region	2805	3199	1.14	0	5
chrUn_KI270448v1	7992	51663	6.46	0	16
chrUn_KI270448v1_region	7992	51663	6.46	0	16
chrUn_KI270521v1	7642	25428	3.33	0	13
chrUn_KI270521v1_region	7642	25428	3.33	0	13
chrUn_GL000195v1	182896	1229187	6.72	0	31
chrUn_GL000195v1_region	182896	1229187	6.72	0	31
chrUn_GL000219v1	179198	892808	4.98	0	58
chrUn_GL000219v1_region	179198	892808	4.98	0	58
chrUn_GL000220v1	161802	9606492	59.37	0	571
chrUn_GL000220v1_region	161802	9606492	59.37	0	571
chrUn_GL000224v1	179693	3051505	16.98	0	302
chrUn_GL000224v1_region	179693	3051505	16.98	0	302
chrUn_KI270741v1	157432	331964	2.11	0	13
chrUn_KI270741v1_region	157432	331964	2.11	0	13
chrUn_GL000226v1	15008	1638005	109.14	0	384
chrUn_GL000226v1_region	15008	1638005	109.14	0	384
chrUn_GL000213v1	164239	209556	1.28	0	9
chrUn_GL000213v1_region	164239	209556	1.28	0	9
chrUn_KI270743v1	210658	1279177	6.07	0	37
chrUn_KI270743v1_region	210658	1279177	6.07	0	37
chrUn_KI270744v1	168472	2539200	15.07	0	691
chrUn_KI270744v1_region	168472	2539200	15.07	0	691
chrUn_KI270745v1	41891	96641	2.31	0	11
chrUn_KI270745v1_region	41891	96641	2.31	0	11
chrUn_KI270746v1	66486	720011	10.83	0	30
chrUn_KI270746v1_region	66486	720011	10.83	0	30
chrUn_KI270747v1	198735	347849	1.75	0	13
chrUn_KI270747v1_region	198735	347849	1.75	0	13
chrUn_KI270748v1	93321	130462	1.40	0	13
chrUn_KI270748v1_region	93321	130462	1.40	0	13
chrUn_KI270749v1	158759	776150	4.89	0	21
chrUn_KI270749v1_region	158759	776150	4.89	0	21
chrUn_KI270750v1	148850	911925	6.13	0	23
chrUn_KI270750v1_region	148850	911925	6.13	0	23
chrUn_KI270751v1	150742	1468494	9.74	0	87
chrUn_KI270751v1_region	150742	1468494	9.74	0	87
chrUn_KI270753v1	62944	329388	5.23	0	19
chrUn_KI270753v1_region	62944	329388	5.23	0	19
chrUn_KI270754v1	40191	598240	14.88	0	78
chrUn_KI270754v1_region	40191	598240	14.88	0	78
chrUn_KI270755v1	36723	78318	2.13	0	10
chrUn_KI270755v1_region	36723	78318	2.13	0	10
chrUn_KI270756v1	79590	270568	3.40	0	82
chrUn_KI270756v1_region	79590	270568	3.40	0	82
chrUn_KI270757v1	71251	869140	12.20	0	321
chrUn_KI270757v1_region	71251	869140	12.20	0	321
chrUn_GL000214v1	137718	2037399	14.79	0	173
chrUn_GL000214v1_region	137718	2037399	14.79	0	173
chrUn_KI270742v1	186739	1777476	9.52	0	36
chrUn_KI270742v1_region	186739	1777476	9.52	0	36
chrUn_GL000216v2	176608	3949828	22.36	0	1882
chrUn_GL000216v2_region	176608	3949828	22.36	0	1882
chrUn_GL000218v1	161147	1085359	6.74	0	27
chrUn_GL000218v1_region	161147	1085359	6.74	0	27
chrEBV	171823	1617209	9.41	0	77
chrEBV_region	171823	1617209	9.41	0	77
total	3099891224	3136210233	1.01	0	60990
total_region	2889670097	2972233324	1.03	0	60990
