time_start,time_end,estimated,amount_usd,resource_id,service,classification
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,24.1520995736,i-0092ccb047d51c93b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,3.9936,i-01db42c813d037c0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-027c5a8f041a1d9be,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4678240598,i-02c7b01dd7ff2514f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.780464,i-03402c5284ef5ca0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.1637191088,i-03a38912d7d651f1a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,5.1903705,i-049c4fc69e52290aa,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,3.887132272,i-04fd7f919fb6b8279,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.3574257536,i-05d579826864ca606,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.0447858134,i-05eb54050767d2f7c,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.769467728,i-0610f0a432b2ce37a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.6841981268,i-06333a711f025d6b2,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5546272536,i-063debb3b8becd1f8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.7206650598,i-0697bd1214fd8c075,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5122363134,i-0778e43b4b0f1b70f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.2199100777,i-09126000eb19643b0,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.8337086268,i-091d5e911e6f7e425,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.7206650598,i-097ae3f44bf025ac1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.0447858134,i-09932f87b7884fa63,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-09e3c573c17a39d34,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.572234848,i-09eeb907a3fa3ee0a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.4992,i-09f66b3f11ea42c60,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.2192,i-0a70e6af119b993f3,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.314862576,i-0a98cdeee3ce2204a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.2496,i-0ab7116abc8229a16,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-0b2b46e4d88584596,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,7.998331996,i-0b6713cc15f74d360,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.2496,i-0c0d07d66b039cebe,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,44.7074056934,i-0cac5db332e3c70e5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.0857826632,i-0cc9dcb0db2f9d205,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.4532216585,i-0cd3d83adf2c704bb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,1.4669401866,i-0d92f6322e6569851,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.7206650598,i-0e02507fe1445813e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.667674,i-0e47d2a9e790a3f6b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,18.6201962807,i-0eea51f109f684a5d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.536857424,i-0f3b7a5a63e518db8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.5122363134,i-0f9046ec05c50ded0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-01T00:00:00Z,2026-06-02T00:00:00Z,True,0.2016,i-0fec5d1a28b6d27aa,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-01dc061291fc51e75,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-05f85018216cac061,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0a2bfbfedf38f8e87,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0ec6ae9605269bef4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.1789e-06,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0010982162,arn:aws:ec2:us-west-2:171675361862:natgateway/nat-01432c586ef9dbf51,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.6424392504,i-0055dfbe3e55cf1ec,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.1563632948,i-007bb863945b53c72,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.3589954992,i-00900e12f54b18d2a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.1572395289,i-0097924ed63fd2818,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.2096787116,i-00a0d11eebd561ad0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.8637119711,i-00d19244f4902deb9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.6820137116,i-00dc14e996a373db3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.6295341442,i-012c83ff23b7dcd26,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.8919414279,i-016617664f54d11c1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.2116749711,i-019c8a6d08aaaa820,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.3320706244,i-019cf093fcb9cbf4b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.3181641779,i-01b534ea141fb85a9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,3.9936,i-01db42c813d037c0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.5884437116,i-0211e716170480106,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.3181641779,i-0276d7f7aabfab424,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.8919414279,i-02920010fa608c281,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.1580745384,i-02bdc58b2d61e9e82,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.3679991058,i-02da02da61a5a3eb6,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.5884437116,i-03847d4cc92b36b5f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.3320706244,i-038fbb5dcca01245f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-03feb071ac545b307,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.2630368221,i-041902e8c60de97d0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,3.7401941442,i-042a067aa05e26358,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-049cee8c9858fc190,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.8919414279,i-04a05a0c69e7b0696,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-0598a81dbc4aebe76,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-05a685bc27285d0bb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.3679991058,i-062c740c332b2442e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.9137197496,i-0654517d40930400d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,3.6887589263,i-06809e7147782e954,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.0055467776,i-06e0dff1845daa1de,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,3.333511315,i-07df3a933e4839f52,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.1256065289,i-0835705a02f4b1e77,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,5.2630368221,i-08a13c7d32330b9b8,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.384185,i-08bc1954c5f6581bb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.9818319616,i-08f75f0c20b9948ae,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,7.2196719172,i-09126000eb19643b0,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.9427944711,i-09133d9589e6dcb05,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,3.7410695384,i-094f096a3e9010679,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,22.234043811,i-09695873da078a9cc,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.6433085008,i-0970d0b764e29d6af,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.4992,i-09f66b3f11ea42c60,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.7194246779,i-0a6c43330694e98f0,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,7.2192,i-0a70e6af119b993f3,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-0a92c5e20da095133,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.2496,i-0ab7116abc8229a16,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.3320706244,i-0b5c8e7b0529b0957,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,7.9987963301,i-0b6713cc15f74d360,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,4.9472714279,i-0ba964abdd72e7840,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.2496,i-0c0d07d66b039cebe,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.2496,i-0cc9dcb0db2f9d205,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.8901178237,i-0d1d797a4825b46a5,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.09924675,i-0d7a21d0d7390e8be,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,2.4102406244,i-0dc96bde4d951bbae,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,7.5284725289,i-0e437530005a9b1f6,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,50.8032011672,i-0eea51f109f684a5d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.1572395289,i-0f23c1bd2fac97db9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,1.4860992504,i-0fb0ec49e07555eb1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-02T00:00:00Z,2026-06-03T00:00:00Z,True,0.2016,i-0fec5d1a28b6d27aa,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-01dc061291fc51e75,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:ap-south-1:108782052779:natgateway/nat-05f85018216cac061,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0a2bfbfedf38f8e87,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:eu-central-1:108782052779:natgateway/nat-0ec6ae9605269bef4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00246c8ef3b9087f1,Amazon Elastic Compute Cloud - Compute,dayhoff
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00ac08b685fea726f,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,9.6641e-06,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-00f3c26e43ede9b10,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0,arn:aws:ec2:us-west-2:108782052779:natgateway/nat-0234e77781575cced,Amazon Elastic Compute Cloud - Compute,terrarium
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.0010962083,arn:aws:ec2:us-west-2:171675361862:natgateway/nat-01432c586ef9dbf51,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,3.2267738616,i-0003c18c3f9fd8497,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.8510952296,i-00042bbe016ed9fab,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.93173,i-0011e71030a44ed90,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,19.3930720198,i-002fb22052556a143,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.7732148274,i-004d68fa28878a534,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,3.3070312296,i-00563f0a0e80ba477,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.676664339,i-008c7c21cc159e33a,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.5199698852,i-00a2d7d1645028398,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,2.2605772296,i-00bd00941525b08e3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.93173,i-00e39de5359c5a8cc,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,4.8101486556,i-00fbee9c6cb42be8d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.583891,i-010556237e01d954f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,12.7384087988,i-011b4409c53c7c0d4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.599057,i-012df060adaa4d742,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.4623453335,i-01404d3c70955a8cd,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,19.3930720198,i-014862f8eb66ff127,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.9883166556,i-014fcec35a5ef9bf3,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.7397641148,i-01518090e40bcaaed,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.2762657758,i-016e5b576754f9f53,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.59558,i-018982868be76883b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.813948678,i-0191da75ef30fbe75,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,2.2108661148,i-0195a1f10b54ebeab,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.244085611,i-01cca7227cdc42d05,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.9344665236,i-01d00108f2511d5bb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,3.9936,i-01db42c813d037c0e,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,10.8179640198,i-01edab74fbf6144a9,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.880340517,i-01f1b33e6df4b8510,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.2048537704,i-01f9e8d399a9f4241,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,11.3139818003,i-02135bcc0f4931885,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.8207931256,i-0218c014e88145da1,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.9883166556,i-023eddcd3994c6de2,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,10.7743431494,i-0252e59ab2c1e8664,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,2.3111285408,i-0295b651a2775323f,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.7892277382,i-02b7b92dab997f019,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.8106803968,i-02bad42447dfdda70,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.4993969937,i-02bf5a8c91cd12fcb,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,1.6160222296,i-02c00e54a35f7cfa7,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.244085611,i-02e0306c0e9150fe4,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.824280296,i-030f222720a664fff,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,19.3930720198,i-033473ddaba4afefe,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.8601569882,i-03365967e77e82b4b,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,12.8058611006,i-0394d544f2f65ff3d,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,19.3922215066,i-03a1f63f77a538a18,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,9.751738,i-03b04a4afe877ae33,Amazon Elastic Compute Cloud - Compute,unallocated
2026-06-03T00:00:00Z,2026-06-04T00:00:00Z,True,0.6765734592,i-03b28a1fa161090b7,Amazon Elastic Compute Cloud - Compute,unallocated
