time_start,time_end,estimated,amount_usd,service,operation
2026-03-16,2026-04-01,False,6.87694828,AWS Security Hub,GuardDuty-CloudTrailEvents
2026-03-16,2026-04-01,False,0.0019909009,AWS Security Hub,GuardDuty-LambdaNetworkLogs
2026-03-16,2026-04-01,False,0.0409365,AWS Security Hub,GuardDuty-S3DataEvents
2026-03-16,2026-04-01,False,0.1172879065,AWS Security Hub,GuardDuty-VPCFlowLogsDNSLogs
2026-03-16,2026-04-01,False,89.7681581,AWS Security Hub,NoOperation
2026-03-16,2026-04-01,False,1.4551164,AWS Security Hub,aws-partition
2026-03-16,2026-04-01,False,0.0,AWS Service Catalog,SC-API-Call
2026-03-16,2026-04-01,False,1.62e-07,AWS Step Functions,Unknown
2026-03-16,2026-04-01,False,0.0278046,AWS WAF,ALB
2026-03-16,2026-04-01,False,3.096774144,AWS WAF,RuleV2
2026-03-16,2026-04-01,False,7.74193536,AWS WAF,WebACLV2
2026-03-16,2026-04-01,False,0.0,AWS X-Ray,nil
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,GET
2026-03-16,2026-04-01,False,0.0,Amazon CloudFront,Invalidations
2026-03-16,2026-04-01,False,3.50307e-05,Amazon CloudFront,POST
2026-03-16,2026-04-01,False,0.0,Amazon Cognito,CognitoEssentialsOperation
2026-03-16,2026-04-01,False,0.0067415,Amazon DynamoDB,PayPerRequestThroughput
2026-03-16,2026-04-01,False,5.982e-07,Amazon DynamoDB,StandardPitrBackupStorage
2026-03-16,2026-04-01,False,0.0,Amazon DynamoDB,StandardStorage
2026-03-16,2026-04-01,False,0.1777561881,Amazon EC2 Container Registry (ECR),USW2-TimedStorage-ByteHrs
2026-03-16,2026-04-01,False,1.5116487565,EC2 - Other,CreateSnapshot
2026-03-16,2026-04-01,False,202.059112996,EC2 - Other,CreateVolume-Gp3
2026-03-16,2026-04-01,False,0.0,EC2 - Other,Hourly
2026-03-16,2026-04-01,False,0.0022505677,EC2 - Other,InterZone-In
2026-03-16,2026-04-01,False,0.0082265397,EC2 - Other,InterZone-Out
2026-03-16,2026-04-01,False,191.5171002317,EC2 - Other,NatGateway
2026-03-16,2026-04-01,False,0.550572332,EC2 - Other,PublicIP-In
2026-03-16,2026-04-01,False,0.0048718543,EC2 - Other,PublicIP-Out
2026-03-16,2026-04-01,False,0.30893535,EC2 - Other,T3CPUCredits
2026-03-16,2026-04-01,False,331.5284853038,Amazon Elastic Compute Cloud - Compute,RunInstances
2026-03-16,2026-04-01,False,412.6270795433,Amazon Elastic Compute Cloud - Compute,RunInstances:SV080
2026-03-16,2026-04-01,False,9.4912876413,Amazon Elastic Container Service,FargateTask
2026-03-16,2026-04-01,False,0.0,Amazon Elastic Load Balancing,LoadBalancing
2026-03-16,2026-04-01,False,3.55884e-05,Amazon Elastic Load Balancing,LoadBalancing-InterZone-In
2026-03-16,2026-04-01,False,6.50356e-05,Amazon Elastic Load Balancing,LoadBalancing-InterZone-Out
2026-03-16,2026-04-01,False,6.7692e-06,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-In
2026-03-16,2026-04-01,False,0.0002463166,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-Out
2026-03-16,2026-04-01,False,17.2851843953,Amazon Elastic Load Balancing,LoadBalancing:Application
2026-03-16,2026-04-01,False,5.9625,Amazon Elastic Load Balancing,LoadBalancing:Network
2026-03-16,2026-04-01,False,793.0163059125,Amazon FSx,CreateFileSystem:Lustre
2026-03-16,2026-04-01,False,2.41e-07,Amazon Glacier,ListVaults
2026-03-16,2026-04-01,False,3.4838709645,Amazon GuardDuty,CreateDBInstance:0014
2026-03-16,2026-04-01,False,2.1048601001,Amazon GuardDuty,CreateDBInstance:0021
2026-03-16,2026-04-01,False,0.1651000202,Amazon GuardDuty,none
2026-03-16,2026-04-01,False,0.0,Amazon Inspector,active
2026-03-16,2026-04-01,False,61.1572794432,Amazon Relational Database Service,CreateDBInstance:0014
2026-03-16,2026-04-01,False,144.663590462,Amazon Relational Database Service,CreateDBInstance:0021
2026-03-16,2026-04-01,False,0.0,Amazon Relational Database Service,Not Applicable
2026-03-16,2026-04-01,False,0.0387116,Amazon Route 53,A
2026-03-16,2026-04-01,False,0.015044,Amazon Route 53,AAAA
2026-03-16,2026-04-01,False,0.0001,Amazon Route 53,ANY
2026-03-16,2026-04-01,False,0.0003556,Amazon Route 53,CAA
2026-03-16,2026-04-01,False,0.0009768,Amazon Route 53,CNAME
2026-03-16,2026-04-01,False,2.4e-05,Amazon Route 53,DNAME
2026-03-16,2026-04-01,False,0.0060564,Amazon Route 53,DNSKEY
2026-03-16,2026-04-01,False,1.6e-06,Amazon Route 53,HINFO
2026-03-16,2026-04-01,False,0.000586,Amazon Route 53,HTTPS
2026-03-16,2026-04-01,False,2.0,Amazon Route 53,HostedZone
2026-03-16,2026-04-01,False,0.0046792,Amazon Route 53,MX
2026-03-16,2026-04-01,False,1.28e-05,Amazon Route 53,NAPTR
2026-03-16,2026-04-01,False,0.0082224,Amazon Route 53,NS
2026-03-16,2026-04-01,False,4e-07,Amazon Route 53,NSEC
2026-03-16,2026-04-01,False,0.002122,Amazon Route 53,PTR
2026-03-16,2026-04-01,False,0.0027468,Amazon Route 53,SOA
2026-03-16,2026-04-01,False,1.68e-05,Amazon Route 53,SPF
2026-03-16,2026-04-01,False,0.0019468,Amazon Route 53,SRV
2026-03-16,2026-04-01,False,1.2e-05,Amazon Route 53,SVCB
2026-03-16,2026-04-01,False,3.6e-06,Amazon Route 53,TLSA
2026-03-16,2026-04-01,False,0.006662,Amazon Route 53,TXT
2026-03-16,2026-04-01,False,5.6e-06,Amazon Route 53,UNSUPPORTED
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,GetDataProtectionPolicy
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,GetSMSSandboxAccountStatus
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,GetTopicAttributes
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,ListSubscriptions
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,ListSubscriptionsByTopic
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,ListTagsForResource
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,ListTopics
2026-03-16,2026-04-01,False,0.0,Amazon Simple Notification Service,Publish
2026-03-16,2026-04-01,False,0.0,Amazon Simple Queue Service,DeleteQueue
2026-03-16,2026-04-01,False,0.0,Amazon Simple Queue Service,GetQueueAttributes
2026-03-16,2026-04-01,False,0.0,Amazon Simple Queue Service,List
2026-03-16,2026-04-01,False,0.0,Amazon Simple Queue Service,ListQueueTags
2026-03-16,2026-04-01,False,0.0,Amazon Simple Queue Service,Receive
2026-03-16,2026-04-01,False,0.000615,Amazon Simple Storage Service,CompleteMultipartUpload
2026-03-16,2026-04-01,False,0.0,Amazon Simple Storage Service,GeneralPurposeBuckets
2026-03-16,2026-04-01,False,6.4e-06,Amazon Simple Storage Service,GetLensConfiguration
2026-03-16,2026-04-01,False,6.4e-06,Amazon Simple Storage Service,GetLensConfigurationTagging
2026-03-16,2026-04-01,False,3.7514678036,Amazon Simple Storage Service,GetObject
2026-03-16,2026-04-01,False,0.00257032,Amazon Simple Storage Service,HeadBucket
2026-03-16,2026-04-01,False,0.0876052325,Amazon Simple Storage Service,HeadObject
2026-03-16,2026-04-01,False,0.00062,Amazon Simple Storage Service,InitiateMultipartUpload
2026-03-16,2026-04-01,False,0.01008,Amazon Simple Storage Service,ListAGGrants
2026-03-16,2026-04-01,False,0.01008,Amazon Simple Storage Service,ListAGLocations
2026-03-16,2026-04-01,False,0.01008,Amazon Simple Storage Service,ListAGs
2026-03-16,2026-04-01,False,2.171e-07,Amazon Simple Storage Service,ListAccessPoints
2026-03-16,2026-04-01,False,0.0026307955,Amazon Simple Storage Service,ListAllMyBuckets
2026-03-16,2026-04-01,False,0.0011404,Amazon Simple Storage Service,ListAllMyDirectoryBuckets
2026-03-16,2026-04-01,False,0.02701,Amazon Simple Storage Service,ListBucket
2026-03-16,2026-04-01,False,1e-05,Amazon Simple Storage Service,ListBucketVersions
2026-03-16,2026-04-01,False,0.0013100027,Amazon Simple Storage Service,ListLensConfigurations
2026-03-16,2026-04-01,False,0.000165,Amazon Simple Storage Service,ListMRAPs
2026-03-16,2026-04-01,False,0.0013053744,Amazon Simple Storage Service,ListStorageLensGroups
2026-03-16,2026-04-01,False,0.0035008,Amazon Simple Storage Service,ListTableBuckets
2026-03-16,2026-04-01,False,0.000160696,Amazon Simple Storage Service,ObjectTagCount
2026-03-16,2026-04-01,False,0.012775,Amazon Simple Storage Service,PutObject
2026-03-16,2026-04-01,False,0.00189572,Amazon Simple Storage Service,ReadACL
2026-03-16,2026-04-01,False,3.2e-06,Amazon Simple Storage Service,ReadAccelerate
2026-03-16,2026-04-01,False,0.000253615,Amazon Simple Storage Service,ReadAccountPublicAccessBlock
2026-03-16,2026-04-01,False,3.2e-06,Amazon Simple Storage Service,ReadBucketCors
2026-03-16,2026-04-01,False,2.246e-05,Amazon Simple Storage Service,ReadBucketLifecycle
2026-03-16,2026-04-01,False,1.2e-06,Amazon Simple Storage Service,ReadBucketObjectLockConfig
2026-03-16,2026-04-01,False,3.812e-05,Amazon Simple Storage Service,ReadBucketOwnershipControls
2026-03-16,2026-04-01,False,4.572e-05,Amazon Simple Storage Service,ReadBucketPolicy
2026-03-16,2026-04-01,False,6.4e-06,Amazon Simple Storage Service,ReadBucketPolicyStatus
2026-03-16,2026-04-01,False,4.892e-05,Amazon Simple Storage Service,ReadBucketPublicAccessBlock
2026-03-16,2026-04-01,False,2.246e-05,Amazon Simple Storage Service,ReadBucketReplication
2026-03-16,2026-04-01,False,0.00012012,Amazon Simple Storage Service,ReadBucketServerSideEncryption
2026-03-16,2026-04-01,False,2.886e-05,Amazon Simple Storage Service,ReadCostAllocation
2026-03-16,2026-04-01,False,8.168e-05,Amazon Simple Storage Service,ReadLocation
2026-03-16,2026-04-01,False,8.812e-05,Amazon Simple Storage Service,ReadLogProps
2026-03-16,2026-04-01,False,0.00188372,Amazon Simple Storage Service,ReadNotificationProps
2026-03-16,2026-04-01,False,8e-07,Amazon Simple Storage Service,ReadObjectTagging
2026-03-16,2026-04-01,False,3.2e-06,Amazon Simple Storage Service,ReadRequestPaymentProps
2026-03-16,2026-04-01,False,4.172e-05,Amazon Simple Storage Service,ReadVersioningProps
2026-03-16,2026-04-01,False,479.1096336698,Amazon Simple Storage Service,StandardStorage
2026-03-16,2026-04-01,False,0.16631,Amazon Simple Storage Service,UploadPart
2026-03-16,2026-04-01,False,1e-05,Amazon Simple Storage Service,WriteCostAllocation
2026-03-16,2026-04-01,False,1e-05,Amazon Simple Storage Service,WriteObjectTagging
2026-03-16,2026-04-01,False,0.007425025,Amazon Virtual Private Cloud,AllocateAddressVPC
2026-03-16,2026-04-01,False,32.94245138,Amazon Virtual Private Cloud,AssociateAddressVPC
2026-03-16,2026-04-01,False,2.261484725,Amazon Virtual Private Cloud,RunInstances
2026-03-16,2026-04-01,False,18.137171013,Amazon Virtual Private Cloud,VpcEndpoint
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,DashboardHour
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,DeleteDashboards
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,GetDashboard
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,HourlyStorageMetering
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,MetricStorage
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,MetricStorage:AWS/CloudWatchLogs
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,MetricStorage:AWS/EC2
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,PutDashboard
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,PutLogEvents
2026-03-16,2026-04-01,False,0.0,AmazonCloudWatch,PutMetricData
2026-03-16,2026-04-01,False,1.1110101947,AmazonCloudWatch,Unknown
2026-03-16,2026-04-01,False,0.0,CloudWatch Events,Invocation
2026-03-16,2026-04-01,False,0.0,Tax,RunInstances:SV080
2026-04-01,2026-05-01,False,0.0,AWS Certificate Manager,REQUEST_CERTIFICATE
2026-04-01,2026-05-01,False,0.0,AWS CloudFormation,ProcessResourceHandlers
2026-04-01,2026-05-01,False,0.9391166236,AWS Cost Explorer,CostDataStorage
2026-04-01,2026-05-01,False,0.0,AWS Glue,Request
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,CreateGrant
2026-04-01,2026-05-01,False,3.000000024,AWS Key Management Service,CurrentKeys
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,Decrypt
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,DescribeKey
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,GenerateDataKey
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,GenerateDataKeyWithoutPlaintext
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,GetKeyPolicy
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,GetKeyRotationStatus
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ListAliases
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ListGrants
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ListKeys
2026-04-01,2026-05-01,False,0.0,AWS Key Management Service,ListResourceTags
2026-04-01,2026-05-01,False,1.3567e-06,AWS Lambda,Invoke
2026-04-01,2026-05-01,False,3e-05,AWS Secrets Manager,CreateSecret
2026-04-01,2026-05-01,False,3e-05,AWS Secrets Manager,DeleteSecret
2026-04-01,2026-05-01,False,0.000815,AWS Secrets Manager,DescribeSecret
2026-04-01,2026-05-01,False,1e-05,AWS Secrets Manager,GetRandomPassword
2026-04-01,2026-05-01,False,0.00191,AWS Secrets Manager,GetResourcePolicy
2026-04-01,2026-05-01,False,0.00472,AWS Secrets Manager,GetSecretValue
2026-04-01,2026-05-01,False,0.001495,AWS Secrets Manager,ListSecretVersionIds
2026-04-01,2026-05-01,False,0.01876,AWS Secrets Manager,ListSecrets
2026-04-01,2026-05-01,False,7e-05,AWS Secrets Manager,PutSecretValue
2026-04-01,2026-05-01,False,5e-06,AWS Secrets Manager,RestoreSecret
2026-04-01,2026-05-01,False,4.4073960308,AWS Secrets Manager,SecretUsage
2026-04-01,2026-05-01,False,19.06827896,AWS Security Hub,GuardDuty-CloudTrailEvents
2026-04-01,2026-05-01,False,2.15647e-05,AWS Security Hub,GuardDuty-LambdaNetworkLogs
2026-04-01,2026-05-01,False,5.4774654,AWS Security Hub,GuardDuty-S3DataEvents
2026-04-01,2026-05-01,False,0.302891079,AWS Security Hub,GuardDuty-VPCFlowLogsDNSLogs
2026-04-01,2026-05-01,False,64.5341419,AWS Security Hub,NoOperation
2026-04-01,2026-05-01,False,2.28318264,AWS Security Hub,aws-partition
2026-04-01,2026-05-01,False,0.0,AWS Service Catalog,SC-API-Call
2026-04-01,2026-05-01,False,1.8823e-06,AWS Step Functions,Unknown
2026-04-01,2026-05-01,False,261.0595463814,AWS Support (Developer),NoOperation
2026-04-01,2026-05-01,False,0.0040314,AWS WAF,ALB
2026-04-01,2026-05-01,False,2.2906279859,AWS WAF,RuleV2
2026-04-01,2026-05-01,False,5.726569964,AWS WAF,WebACLV2
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,GET
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,HEAD
2026-04-01,2026-05-01,False,0.0,Amazon CloudFront,Invalidations
2026-04-01,2026-05-01,False,1.282e-07,Amazon CloudFront,POST
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,CognitoEssentialsOperation
2026-04-01,2026-05-01,False,0.0,Amazon Cognito,CognitoUserPoolsM2MAppClientOp
2026-04-01,2026-05-01,False,0.14175,Amazon Cognito,CognitoUserPoolsM2MTokenOp
2026-04-01,2026-05-01,False,0.0256468125,Amazon DynamoDB,PayPerRequestThroughput
2026-04-01,2026-05-01,False,1.1521e-06,Amazon DynamoDB,StandardPitrBackupStorage
2026-04-01,2026-05-01,False,0.0,Amazon DynamoDB,StandardStorage
2026-04-01,2026-05-01,False,0.4761489983,Amazon EC2 Container Registry (ECR),USW2-TimedStorage-ByteHrs
2026-04-01,2026-05-01,False,3.9781920354,EC2 - Other,CreateSnapshot
2026-04-01,2026-05-01,False,276.7428299146,EC2 - Other,CreateVolume-Gp3
2026-04-01,2026-05-01,False,0.0,EC2 - Other,Hourly
2026-04-01,2026-05-01,False,0.0041754436,EC2 - Other,InterZone-In
2026-04-01,2026-05-01,False,0.1007199732,EC2 - Other,InterZone-Out
2026-04-01,2026-05-01,False,402.8662608265,EC2 - Other,NatGateway
2026-04-01,2026-05-01,False,2.0807822039,EC2 - Other,PublicIP-In
2026-04-01,2026-05-01,False,0.0305456314,EC2 - Other,PublicIP-Out
2026-04-01,2026-05-01,False,1363.256117236,Amazon Elastic Compute Cloud - Compute,RunInstances
2026-04-01,2026-05-01,False,675.0688873645,Amazon Elastic Compute Cloud - Compute,RunInstances:SV080
2026-04-01,2026-05-01,False,35.5698970163,Amazon Elastic Container Service,FargateTask
2026-04-01,2026-05-01,False,4.52052e-05,Amazon Elastic File System,Storage
2026-04-01,2026-05-01,False,0.0,Amazon Elastic Load Balancing,LoadBalancing
2026-04-01,2026-05-01,False,4.634e-07,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-In
2026-04-01,2026-05-01,False,2.66207e-05,Amazon Elastic Load Balancing,LoadBalancing-PublicIP-Out
2026-04-01,2026-05-01,False,2.7681359394,Amazon Elastic Load Balancing,LoadBalancing:Application
2026-04-01,2026-05-01,False,16.2,Amazon Elastic Load Balancing,LoadBalancing:Network
2026-04-01,2026-05-01,False,3924.8280150815,Amazon FSx,CreateFileSystem:Lustre
2026-04-01,2026-05-01,False,2.6714e-06,Amazon Glacier,ListVaults
2026-04-01,2026-05-01,False,8.3222222772,Amazon GuardDuty,CreateDBInstance:0014
2026-04-01,2026-05-01,False,4.986111151,Amazon GuardDuty,CreateDBInstance:0021
2026-04-01,2026-05-01,False,1.9598086808,Amazon GuardDuty,none
2026-04-01,2026-05-01,False,0.0,Amazon Inspector,active
2026-04-01,2026-05-01,False,130.0,Amazon Registrar,RenewDomain
2026-04-01,2026-05-01,False,161.8572990035,Amazon Relational Database Service,CreateDBInstance:0014
2026-04-01,2026-05-01,False,336.1302171091,Amazon Relational Database Service,CreateDBInstance:0021
2026-04-01,2026-05-01,False,0.0,Amazon Relational Database Service,Not Applicable
2026-04-01,2026-05-01,False,0.104124,Amazon Route 53,A
2026-04-01,2026-05-01,False,0.0374468,Amazon Route 53,AAAA
2026-04-01,2026-05-01,False,0.0004748,Amazon Route 53,ANY
2026-04-01,2026-05-01,False,0.0017612,Amazon Route 53,CAA
2026-04-01,2026-05-01,False,1.2e-06,Amazon Route 53,CDS
2026-04-01,2026-05-01,False,0.0060848,Amazon Route 53,CNAME
2026-04-01,2026-05-01,False,0.0001204,Amazon Route 53,DNAME
2026-04-01,2026-05-01,False,0.0203552,Amazon Route 53,DNSKEY
2026-04-01,2026-05-01,False,3.2e-06,Amazon Route 53,HINFO
2026-04-01,2026-05-01,False,0.0022892,Amazon Route 53,HTTPS
2026-04-01,2026-05-01,False,14.1,Amazon Route 53,HostedZone
2026-04-01,2026-05-01,False,0.0142368,Amazon Route 53,MX
2026-04-01,2026-05-01,False,3.24e-05,Amazon Route 53,NAPTR
2026-04-01,2026-05-01,False,0.0253292,Amazon Route 53,NS
2026-04-01,2026-05-01,False,0.0065584,Amazon Route 53,PTR
2026-04-01,2026-05-01,False,0.0086012,Amazon Route 53,SOA
2026-04-01,2026-05-01,False,4.8e-05,Amazon Route 53,SPF
2026-04-01,2026-05-01,False,0.0038448,Amazon Route 53,SRV
2026-04-01,2026-05-01,False,2.84e-05,Amazon Route 53,SVCB
2026-04-01,2026-05-01,False,3.6e-06,Amazon Route 53,TLSA
2026-04-01,2026-05-01,False,0.0189764,Amazon Route 53,TXT
2026-04-01,2026-05-01,False,2.52e-05,Amazon Route 53,UNSUPPORTED
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,CreateTopic
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,DeleteTopic
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,GetDataProtectionPolicy
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,GetSMSSandboxAccountStatus
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,GetTopicAttributes
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,ListSubscriptions
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,ListSubscriptionsByTopic
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,ListTagsForResource
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,ListTopics
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,Publish
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,Subscribe
2026-04-01,2026-05-01,False,0.0,Amazon Simple Notification Service,SubscriptionConfirmation
2026-04-01,2026-05-01,False,0.0,Amazon Simple Queue Service,List
2026-04-01,2026-05-01,False,0.1418,Amazon Simple Storage Service,CompleteMultipartUpload
2026-04-01,2026-05-01,False,0.01203,Amazon Simple Storage Service,CopyObject
2026-04-01,2026-05-01,False,3.438975,Amazon Simple Storage Service,CopyPart
2026-04-01,2026-05-01,False,3e-05,Amazon Simple Storage Service,CreateBucket
2026-04-01,2026-05-01,False,0.0,Amazon Simple Storage Service,GeneralPurposeBuckets
2026-04-01,2026-05-01,False,2.4e-06,Amazon Simple Storage Service,GetBucketMetadataConfig
2026-04-01,2026-05-01,False,1.2e-05,Amazon Simple Storage Service,GetLensConfiguration
2026-04-01,2026-05-01,False,1.2e-05,Amazon Simple Storage Service,GetLensConfigurationTagging
2026-04-01,2026-05-01,False,0.1124524,Amazon Simple Storage Service,GetObject
2026-04-01,2026-05-01,False,0.00924926,Amazon Simple Storage Service,HeadBucket
2026-04-01,2026-05-01,False,0.7242608,Amazon Simple Storage Service,HeadObject
2026-04-01,2026-05-01,False,0.14185,Amazon Simple Storage Service,InitiateMultipartUpload
2026-04-01,2026-05-01,False,0.0189,Amazon Simple Storage Service,ListAGGrants
2026-04-01,2026-05-01,False,0.0189,Amazon Simple Storage Service,ListAGLocations
2026-04-01,2026-05-01,False,0.0189,Amazon Simple Storage Service,ListAGs
2026-04-01,2026-05-01,False,2.3692e-06,Amazon Simple Storage Service,ListAccessPoints
2026-04-01,2026-05-01,False,0.3905273045,Amazon Simple Storage Service,ListAllMyBuckets
2026-04-01,2026-05-01,False,0.002117,Amazon Simple Storage Service,ListAllMyDirectoryBuckets
2026-04-01,2026-05-01,False,0.136935,Amazon Simple Storage Service,ListBucket
2026-04-01,2026-05-01,False,3.6e-06,Amazon Simple Storage Service,ListBucketTags
2026-04-01,2026-05-01,False,0.00017,Amazon Simple Storage Service,ListBucketVersions
2026-04-01,2026-05-01,False,0.0024500054,Amazon Simple Storage Service,ListLensConfigurations
2026-04-01,2026-05-01,False,0.000765,Amazon Simple Storage Service,ListMRAPs
2026-04-01,2026-05-01,False,0.0024307016,Amazon Simple Storage Service,ListStorageLensGroups
2026-04-01,2026-05-01,False,0.006569,Amazon Simple Storage Service,ListTableBuckets
2026-04-01,2026-05-01,False,0.000169,Amazon Simple Storage Service,ListVectorBuckets
2026-04-01,2026-05-01,False,0.000318567,Amazon Simple Storage Service,ObjectTagCount
2026-04-01,2026-05-01,False,1.79664,Amazon Simple Storage Service,PutObject
2026-04-01,2026-05-01,False,0.0068919975,Amazon Simple Storage Service,ReadACL
2026-04-01,2026-05-01,False,3.92e-05,Amazon Simple Storage Service,ReadAccelerate
2026-04-01,2026-05-01,False,0.0010785568,Amazon Simple Storage Service,ReadAccountPublicAccessBlock
2026-04-01,2026-05-01,False,2e-06,Amazon Simple Storage Service,ReadBucketAbac
2026-04-01,2026-05-01,False,8e-07,Amazon Simple Storage Service,ReadBucketAnalytics
2026-04-01,2026-05-01,False,3.8e-05,Amazon Simple Storage Service,ReadBucketCors
2026-04-01,2026-05-01,False,2.4e-06,Amazon Simple Storage Service,ReadBucketIntelligentTiering
2026-04-01,2026-05-01,False,1.6e-06,Amazon Simple Storage Service,ReadBucketInventory
2026-04-01,2026-05-01,False,0.0003865503,Amazon Simple Storage Service,ReadBucketLifecycle
2026-04-01,2026-05-01,False,1.20051e-05,Amazon Simple Storage Service,ReadBucketObjectLockConfig
2026-04-01,2026-05-01,False,0.0007442884,Amazon Simple Storage Service,ReadBucketOwnershipControls
2026-04-01,2026-05-01,False,0.0007628904,Amazon Simple Storage Service,ReadBucketPolicy
2026-04-01,2026-05-01,False,2.04057e-05,Amazon Simple Storage Service,ReadBucketPolicyStatus
2026-04-01,2026-05-01,False,0.0007580023,Amazon Simple Storage Service,ReadBucketPublicAccessBlock
2026-04-01,2026-05-01,False,0.0003851504,Amazon Simple Storage Service,ReadBucketReplication
2026-04-01,2026-05-01,False,0.0008688766,Amazon Simple Storage Service,ReadBucketServerSideEncryption
2026-04-01,2026-05-01,False,4e-07,Amazon Simple Storage Service,ReadBucketWebsite
2026-04-01,2026-05-01,False,0.0004038178,Amazon Simple Storage Service,ReadCostAllocation
2026-04-01,2026-05-01,False,0.0007797068,Amazon Simple Storage Service,ReadLocation
2026-04-01,2026-05-01,False,0.00079793,Amazon Simple Storage Service,ReadLogProps
2026-04-01,2026-05-01,False,0.0068220822,Amazon Simple Storage Service,ReadNotificationProps
2026-04-01,2026-05-01,False,6.4e-05,Amazon Simple Storage Service,ReadObjectTagging
