lane	output_class	shard	path	bytes	gib	undetermined
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL3-b_S27_L004_R1_001.fastq.gz	763761108	0.711307961	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL3-b_S27_L004_R2_001.fastq.gz	774114365	0.720950183	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL4-a_S28_L004_R1_001.fastq.gz	704664659	0.656270104	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL4-a_S28_L004_R2_001.fastq.gz	705732450	0.657264562	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL5-a_S29_L004_R1_001.fastq.gz	714041593	0.665003055	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL5-a_S29_L004_R2_001.fastq.gz	723392534	0.673711797	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL6-a_S30_L004_R1_001.fastq.gz	807080902	0.751652664	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL6-a_S30_L004_R2_001.fastq.gz	813528970	0.757657895	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL7-a_S31_L004_R1_001.fastq.gz	616515150	0.574174477	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL7-a_S31_L004_R2_001.fastq.gz	619714417	0.577154026	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL8-a_S32_L004_R1_001.fastq.gz	573195798	0.533830186	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL8-a_S32_L004_R2_001.fastq.gz	581059683	0.541154000	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL9-a_S33_L004_R1_001.fastq.gz	892939145	0.831614383	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/BUCCAL9-a_S33_L004_R2_001.fastq.gz	899540910	0.837762756	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-a_S1_L004_R1_001.fastq.gz	636713456	0.592985615	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-a_S1_L004_R2_001.fastq.gz	657313519	0.612170919	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-b_S2_L004_R1_001.fastq.gz	640256732	0.596285548	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-b_S2_L004_R2_001.fastq.gz	653857995	0.608952711	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-c_S3_L004_R1_001.fastq.gz	751237487	0.699644431	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG001-c_S3_L004_R2_001.fastq.gz	768933358	0.716124995	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-a_S4_L004_R1_001.fastq.gz	866875627	0.807340841	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-a_S4_L004_R2_001.fastq.gz	888740995	0.827704552	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-b_S5_L004_R1_001.fastq.gz	805620276	0.750292350	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-b_S5_L004_R2_001.fastq.gz	820501593	0.764151656	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-c_S6_L004_R1_001.fastq.gz	707432471	0.658847830	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG002-c_S6_L004_R2_001.fastq.gz	727446318	0.677487178	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-a_S7_L004_R1_001.fastq.gz	724549431	0.674789242	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-a_S7_L004_R2_001.fastq.gz	746715368	0.695432879	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-b_S8_L004_R1_001.fastq.gz	723662306	0.673963042	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-b_S8_L004_R2_001.fastq.gz	744624512	0.693485618	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-c_S9_L004_R1_001.fastq.gz	771878593	0.718867959	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG003-c_S9_L004_R2_001.fastq.gz	784310043	0.730445649	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-a_S10_L004_R1_001.fastq.gz	771884700	0.718873646	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-a_S10_L004_R2_001.fastq.gz	788549672	0.734394111	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-b_S11_L004_R1_001.fastq.gz	748380982	0.696984103	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-b_S11_L004_R2_001.fastq.gz	761914588	0.709588256	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-c_S12_L004_R1_001.fastq.gz	683215922	0.636294411	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG004-c_S12_L004_R2_001.fastq.gz	704542906	0.656156713	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-a_S13_L004_R1_001.fastq.gz	773014976	0.719926298	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-a_S13_L004_R2_001.fastq.gz	787282426	0.733213896	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-b_S14_L004_R1_001.fastq.gz	641900607	0.597816526	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-b_S14_L004_R2_001.fastq.gz	656261462	0.611191114	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-c_S15_L004_R1_001.fastq.gz	662825729	0.617304564	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG005-c_S15_L004_R2_001.fastq.gz	678656772	0.632048372	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-a_S16_L004_R1_001.fastq.gz	707386394	0.658804918	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-a_S16_L004_R2_001.fastq.gz	729257138	0.679173635	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-b_S17_L004_R1_001.fastq.gz	651593102	0.606843365	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-b_S17_L004_R2_001.fastq.gz	666961565	0.621156362	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-c_S18_L004_R1_001.fastq.gz	697365868	0.649472576	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG006-c_S18_L004_R2_001.fastq.gz	715931550	0.666763214	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-a_S19_L004_R1_001.fastq.gz	637183988	0.593423832	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-a_S19_L004_R2_001.fastq.gz	651885137	0.607115344	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-b_S20_L004_R1_001.fastq.gz	584457837	0.544318778	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-b_S20_L004_R2_001.fastq.gz	605514540	0.563929360	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-c_S21_L004_R1_001.fastq.gz	699879168	0.651813269	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/HG007-c_S21_L004_R2_001.fastq.gz	715753371	0.666597272	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA05115-a_S34_L004_R1_001.fastq.gz	920160497	0.856966243	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA05115-a_S34_L004_R2_001.fastq.gz	935246638	0.871016307	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA05212-a_S38_L004_R1_001.fastq.gz	788358432	0.734216005	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA05212-a_S38_L004_R2_001.fastq.gz	808170200	0.752667151	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA07439-a_S36_L004_R1_001.fastq.gz	734137625	0.683718943	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA07439-a_S36_L004_R2_001.fastq.gz	756909070	0.704926504	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA09216-a_S35_L004_R1_001.fastq.gz	681516587	0.634711782	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA09216-a_S35_L004_R2_001.fastq.gz	688409459	0.641131270	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA15849-a_S39_L004_R1_001.fastq.gz	753866945	0.702093304	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA15849-a_S39_L004_R2_001.fastq.gz	764671905	0.712156207	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA20208-a_S40_L004_R1_001.fastq.gz	820978569	0.764595875	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA20208-a_S40_L004_R2_001.fastq.gz	833751939	0.776492002	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA20241-a_S37_L004_R1_001.fastq.gz	754361768	0.702554144	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NA20241-a_S37_L004_R2_001.fastq.gz	769109857	0.716289372	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NTC_S41_L004_R1_001.fastq.gz	75684	0.000070486	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/NTC_S41_L004_R2_001.fastq.gz	114470	0.000106608	false
L004	tile	0001_tiles0001-0098	/fsx/analysis_results/ubuntu/bcl25b_full_shard008_odirect_off_20260602T115314Z/daylily-omics-analysis/results/runs/20260514_LH01106_0009_B23TVLGLT4/bclconvert/tile_fastqs/L004/0001_tiles0001-0098/Undetermined_S0_L004_R1_001.fastq.gz	8131494511	7.573044403	true
