period_start,period_end,key,amount_usd,estimated
2026-02-20,2026-03-01,GetLensConfigurationTagging,3.6e-06,False
2026-02-20,2026-03-01,GetObject,0.022272,False
2026-02-20,2026-03-01,GetRandomPassword,1e-05,False
2026-02-20,2026-03-01,GetResourcePolicy,6e-05,False
2026-02-20,2026-03-01,GetSMSSandboxAccountStatus,0.0,False
2026-02-20,2026-03-01,GetSecretValue,0.000755,False
2026-02-20,2026-03-01,GetTopicAttributes,0.0,False
2026-02-20,2026-03-01,GuardDuty-CloudTrailEvents,0.0,False
2026-02-20,2026-03-01,GuardDuty-LambdaNetworkLogs,0.0,False
2026-02-20,2026-03-01,GuardDuty-S3DataEvents,0.0,False
2026-02-20,2026-03-01,GuardDuty-VPCFlowLogsDNSLogs,0.0,False
2026-02-20,2026-03-01,HINFO,1.2e-06,False
2026-02-20,2026-03-01,HTTPS,0.0003644,False
2026-02-20,2026-03-01,HeadBucket,0.0009356,False
2026-02-20,2026-03-01,HeadObject,0.0100492,False
2026-02-20,2026-03-01,Hourly,0.0,False
2026-02-20,2026-03-01,HourlyStorageMetering,0.0,False
2026-02-20,2026-03-01,InitiateMultipartUpload,0.02941,False
2026-02-20,2026-03-01,InterZone-In,0.0017334069,False
2026-02-20,2026-03-01,InterZone-Out,0.0117946788,False
2026-02-20,2026-03-01,Invalidations,0.0,False
2026-02-20,2026-03-01,Invocation,0.0,False
2026-02-20,2026-03-01,Invoke,9.272e-07,False
2026-02-20,2026-03-01,List,0.0,False
2026-02-20,2026-03-01,ListAGGrants,0.00567,False
2026-02-20,2026-03-01,ListAGLocations,0.00567,False
2026-02-20,2026-03-01,ListAGs,0.00567,False
2026-02-20,2026-03-01,ListAliases,0.0,False
2026-02-20,2026-03-01,ListAllMyBuckets,0.0030505369,False
2026-02-20,2026-03-01,ListAllMyDirectoryBuckets,0.0006346,False
2026-02-20,2026-03-01,ListBucket,0.021385,False
2026-02-20,2026-03-01,ListBucketVersions,1e-05,False
2026-02-20,2026-03-01,ListKeys,0.0,False
2026-02-20,2026-03-01,ListLensConfigurations,0.00073,False
2026-02-20,2026-03-01,ListMRAPs,4.5e-05,False
2026-02-20,2026-03-01,ListResourceTags,0.0,False
2026-02-20,2026-03-01,ListSecrets,0.00014,False
2026-02-20,2026-03-01,ListStorageLensGroups,0.0007252096,False
2026-02-20,2026-03-01,ListSubscriptionsByTopic,0.0,False
2026-02-20,2026-03-01,ListTableBuckets,0.0019692,False
2026-02-20,2026-03-01,ListTagsForResource,0.0,False
2026-02-20,2026-03-01,ListTopics,0.0,False
2026-02-20,2026-03-01,LoadBalancing,0.0,False
2026-02-20,2026-03-01,LoadBalancing-PublicIP-In,4.1508e-06,False
2026-02-20,2026-03-01,LoadBalancing-PublicIP-Out,0.0001201072,False
2026-02-20,2026-03-01,LoadBalancing:Application,5.31,False
2026-02-20,2026-03-01,MX,0.0025112,False
2026-02-20,2026-03-01,MetricStorage,0.0,False
2026-02-20,2026-03-01,MetricStorage:AWS/CloudWatchLogs,0.0,False
2026-02-20,2026-03-01,NS,0.0021392,False
2026-02-20,2026-03-01,NatGateway,126.4837605162,False
2026-02-20,2026-03-01,NoOperation,0.42,False
2026-02-20,2026-03-01,Not Applicable,0.0,False
2026-02-20,2026-03-01,OPTIONS,8.1e-09,False
2026-02-20,2026-03-01,ObjectTagCount,0.0001000764,False
2026-02-20,2026-03-01,POST,1.5858e-06,False
2026-02-20,2026-03-01,PTR,0.000772,False
2026-02-20,2026-03-01,PUT,1.4e-08,False
2026-02-20,2026-03-01,PayPerRequestThroughput,0.0076516875,False
2026-02-20,2026-03-01,PreflightRequest,0.0,False
2026-02-20,2026-03-01,ProcessResourceHandlers,0.0,False
2026-02-20,2026-03-01,PublicIP-In,4.478967741,False
2026-02-20,2026-03-01,PublicIP-Out,0.0276309155,False
2026-02-20,2026-03-01,Publish,0.0,False
2026-02-20,2026-03-01,PutLogEvents,0.0,False
2026-02-20,2026-03-01,PutMetricData,0.0,False
2026-02-20,2026-03-01,PutObject,1.583715,False
2026-02-20,2026-03-01,ReadACL,0.0006412,False
2026-02-20,2026-03-01,ReadAccelerate,5.6e-06,False
2026-02-20,2026-03-01,ReadAccountPublicAccessBlock,8.04e-05,False
2026-02-20,2026-03-01,ReadBucketCors,5.6e-06,False
2026-02-20,2026-03-01,ReadBucketLifecycle,5.6e-06,False
2026-02-20,2026-03-01,ReadBucketOwnershipControls,2e-06,False
2026-02-20,2026-03-01,ReadBucketPolicy,1.36e-05,False
2026-02-20,2026-03-01,ReadBucketPolicyStatus,4.4e-06,False
2026-02-20,2026-03-01,ReadBucketPublicAccessBlock,1.04e-05,False
2026-02-20,2026-03-01,ReadBucketReplication,5.6e-06,False
2026-02-20,2026-03-01,ReadBucketServerSideEncryption,2.52e-05,False
2026-02-20,2026-03-01,ReadCostAllocation,1.04e-05,False
2026-02-20,2026-03-01,ReadLogProps,2.08e-05,False
2026-02-20,2026-03-01,ReadNotificationProps,0.0006312,False
2026-02-20,2026-03-01,ReadObjectTagging,8e-07,False
2026-02-20,2026-03-01,ReadRequestPaymentProps,5.6e-06,False
2026-02-20,2026-03-01,ReadVersioningProps,8e-06,False
2026-02-20,2026-03-01,Request,0.0,False
2026-02-20,2026-03-01,RuleV2,0.642857148,False
2026-02-20,2026-03-01,RunInstances,344.4543667211,False
2026-02-20,2026-03-01,RunInstances:SV080,4349.88701711,False
2026-02-20,2026-03-01,SOA,0.0015332,False
2026-02-20,2026-03-01,SPF,1.24e-05,False
2026-02-20,2026-03-01,SRV,0.00114,False
2026-02-20,2026-03-01,SVCB,2.8e-06,False
2026-02-20,2026-03-01,SecretUsage,0.9078122925,False
2026-02-20,2026-03-01,StandardPitrBackupStorage,3.713e-07,False
2026-02-20,2026-03-01,StandardStorage,282.1390369001,False
2026-02-20,2026-03-01,TLSA,1.2e-06,False
2026-02-20,2026-03-01,TXT,0.0035972,False
2026-02-20,2026-03-01,UNSUPPORTED,6e-06,False
2026-02-20,2026-03-01,USW2-TimedStorage-ByteHrs,0.0868097115,False
2026-02-20,2026-03-01,Unknown,0.888616076,False
2026-02-20,2026-03-01,UploadPart,0.89803,False
2026-02-20,2026-03-01,WebACLV2,1.607142816,False
2026-02-20,2026-03-01,WriteBucketPolicy,5e-06,False
2026-02-20,2026-03-01,WriteBucketPublicAccessBlock,1e-05,False
2026-02-20,2026-03-01,WriteBucketServerSideEncryption,5e-06,False
2026-02-20,2026-03-01,WriteCostAllocation,5e-06,False
2026-02-20,2026-03-01,active,0.0,False
2026-02-20,2026-03-01,aws-partition,0.0,False
2026-02-20,2026-03-01,none,0.0,False
2026-03-01,2026-04-01,NoOperation,121.1253131635,False
2026-03-01,2026-04-01,A,0.0734456,False
2026-03-01,2026-04-01,AAAA,0.0286332,False
2026-03-01,2026-04-01,ALB,0.0518958,False
2026-03-01,2026-04-01,ANY,0.000178,False
2026-03-01,2026-04-01,AllocateAddressVPC,0.017356985,False
2026-03-01,2026-04-01,ApiGatewayRequest,1.05e-05,False
2026-03-01,2026-04-01,AssociateAddressVPC,59.42407221,False
2026-03-01,2026-04-01,CAA,0.0006408,False
2026-03-01,2026-04-01,CDS,4e-07,False
2026-03-01,2026-04-01,CNAME,0.0016072,False
2026-03-01,2026-04-01,CognitoEssentialsOperation,0.0,False
2026-03-01,2026-04-01,CompleteMultipartUpload,0.00189,False
2026-03-01,2026-04-01,CostDataStorage,0.6489519141,False
2026-03-01,2026-04-01,Create,0.0,False
2026-03-01,2026-04-01,CreateAlias,0.0,False
2026-03-01,2026-04-01,CreateBucket,0.00011,False
2026-03-01,2026-04-01,CreateDBInstance:0014,92.7792561611,False
2026-03-01,2026-04-01,CreateDBInstance:0021,266.4802634003,False
2026-03-01,2026-04-01,CreateFileSystem:Lustre,863.2557962603,False
2026-03-01,2026-04-01,CreateGrant,0.0,False
2026-03-01,2026-04-01,CreateKey,0.0,False
2026-03-01,2026-04-01,CreateSecret,8e-05,False
2026-03-01,2026-04-01,CreateSnapshot,3.4316703222,False
2026-03-01,2026-04-01,CreateVolume-Gp3,353.1507392841,False
2026-03-01,2026-04-01,CurrentKeys,2.670698882,False
2026-03-01,2026-04-01,DNAME,4.08e-05,False
2026-03-01,2026-04-01,DNSKEY,0.0113516,False
2026-03-01,2026-04-01,DashboardHour,0.0,False
2026-03-01,2026-04-01,Decrypt,0.0,False
2026-03-01,2026-04-01,DeleteDashboards,0.0,False
2026-03-01,2026-04-01,DeleteMessage,0.0,False
2026-03-01,2026-04-01,DeleteQueue,0.0,False
2026-03-01,2026-04-01,DeleteSecret,6e-05,False
2026-03-01,2026-04-01,DescribeKey,0.0,False
2026-03-01,2026-04-01,DescribeSecret,0.000405,False
2026-03-01,2026-04-01,EnableKeyRotation,0.0,False
2026-03-01,2026-04-01,FargateTask,18.3915013149,False
2026-03-01,2026-04-01,GET,0.0,False
2026-03-01,2026-04-01,GeneralPurposeBuckets,0.0,False
2026-03-01,2026-04-01,GenerateDataKey,0.0,False
2026-03-01,2026-04-01,GetBucketAntuConfiguration,2.8e-06,False
2026-03-01,2026-04-01,GetBucketMetadataConfig,2.8e-06,False
2026-03-01,2026-04-01,GetDashboard,0.0,False
2026-03-01,2026-04-01,GetDataProtectionPolicy,0.0,False
2026-03-01,2026-04-01,GetKeyPolicy,0.0,False
2026-03-01,2026-04-01,GetKeyRotationStatus,0.0,False
2026-03-01,2026-04-01,GetLensConfiguration,1.24e-05,False
2026-03-01,2026-04-01,GetLensConfigurationTagging,1.24e-05,False
2026-03-01,2026-04-01,GetMetricStatistics,0.0,False
2026-03-01,2026-04-01,GetObject,3.7557374148,False
2026-03-01,2026-04-01,GetQueueAttributes,0.0,False
2026-03-01,2026-04-01,GetRandomPassword,6e-05,False
2026-03-01,2026-04-01,GetResourcePolicy,0.00015,False
2026-03-01,2026-04-01,GetSMSSandboxAccountStatus,0.0,False
2026-03-01,2026-04-01,GetSecretValue,0.068495,False
2026-03-01,2026-04-01,GetTopicAttributes,0.0,False
2026-03-01,2026-04-01,GuardDuty-CloudTrailEvents,7.2073612,False
2026-03-01,2026-04-01,GuardDuty-LambdaNetworkLogs,0.0029581662,False
2026-03-01,2026-04-01,GuardDuty-S3DataEvents,0.0413699,False
2026-03-01,2026-04-01,GuardDuty-VPCFlowLogsDNSLogs,0.1482691462,False
2026-03-01,2026-04-01,HINFO,4e-06,False
2026-03-01,2026-04-01,HTTPS,0.0009856,False
2026-03-01,2026-04-01,HeadBucket,0.00375692,False
2026-03-01,2026-04-01,HeadObject,0.1750128533,False
2026-03-01,2026-04-01,HostedZone,11.5,False
2026-03-01,2026-04-01,Hourly,0.0,False
2026-03-01,2026-04-01,HourlyStorageMetering,0.0,False
2026-03-01,2026-04-01,InitiateMultipartUpload,0.001895,False
2026-03-01,2026-04-01,InterZone-In,0.004963918,False
2026-03-01,2026-04-01,InterZone-Out,0.0147822059,False
2026-03-01,2026-04-01,Invalidations,0.0,False
2026-03-01,2026-04-01,Invocation,0.0,False
2026-03-01,2026-04-01,Invoke,2.31e-07,False
2026-03-01,2026-04-01,List,0.0,False
2026-03-01,2026-04-01,ListAGGrants,0.01953,False
2026-03-01,2026-04-01,ListAGLocations,0.01953,False
2026-03-01,2026-04-01,ListAGs,0.01953,False
2026-03-01,2026-04-01,ListAccessPoints,2.171e-07,False
2026-03-01,2026-04-01,ListAliases,0.0,False
2026-03-01,2026-04-01,ListAllMyBuckets,0.0053111584,False
2026-03-01,2026-04-01,ListAllMyDirectoryBuckets,0.0021864,False
2026-03-01,2026-04-01,ListBucket,0.035685,False
2026-03-01,2026-04-01,ListBucketTags,2.8e-06,False
2026-03-01,2026-04-01,ListBucketVersions,1.5e-05,False
2026-03-01,2026-04-01,ListGrants,0.0,False
2026-03-01,2026-04-01,ListKeys,0.0,False
2026-03-01,2026-04-01,ListLensConfigurations,0.0025350054,False
2026-03-01,2026-04-01,ListMRAPs,0.000245,False
2026-03-01,2026-04-01,ListQueueTags,0.0,False
2026-03-01,2026-04-01,ListResourceTags,0.0,False
2026-03-01,2026-04-01,ListSecretVersionIds,8e-05,False
2026-03-01,2026-04-01,ListSecrets,0.002815,False
2026-03-01,2026-04-01,ListStorageLensGroups,0.002515724,False
2026-03-01,2026-04-01,ListSubscriptions,0.0,False
2026-03-01,2026-04-01,ListSubscriptionsByTopic,0.0,False
2026-03-01,2026-04-01,ListTableBuckets,0.0067828,False
2026-03-01,2026-04-01,ListTagsForResource,0.0,False
2026-03-01,2026-04-01,ListTopics,0.0,False
2026-03-01,2026-04-01,ListVaults,2.41e-07,False
2026-03-01,2026-04-01,LoadBalancing,0.0,False
2026-03-01,2026-04-01,LoadBalancing-InterZone-In,3.55884e-05,False
2026-03-01,2026-04-01,LoadBalancing-InterZone-Out,6.50356e-05,False
2026-03-01,2026-04-01,LoadBalancing-PublicIP-In,1.14122e-05,False
2026-03-01,2026-04-01,LoadBalancing-PublicIP-Out,0.0004160004,False
2026-03-01,2026-04-01,LoadBalancing:Application,33.4907195183,False
2026-03-01,2026-04-01,LoadBalancing:Network,5.9625,False
2026-03-01,2026-04-01,MX,0.008942,False
2026-03-01,2026-04-01,MetricStorage,0.0,False
2026-03-01,2026-04-01,MetricStorage:AWS/CloudWatchLogs,0.0,False
2026-03-01,2026-04-01,MetricStorage:AWS/EC2,0.0,False
2026-03-01,2026-04-01,NAPTR,1.68e-05,False
2026-03-01,2026-04-01,NS,0.0118376,False
2026-03-01,2026-04-01,NSEC,4e-07,False
2026-03-01,2026-04-01,NatGateway,341.4045422765,False
2026-03-01,2026-04-01,NoOperation,98.2049726,False
2026-03-01,2026-04-01,Not Applicable,0.0,False
2026-03-01,2026-04-01,ObjectTagCount,0.0003113485,False
2026-03-01,2026-04-01,POST,0.0001884781,False
2026-03-01,2026-04-01,PTR,0.0029284,False
2026-03-01,2026-04-01,PayPerRequestThroughput,0.009226125,False
2026-03-01,2026-04-01,ProcessResourceHandlers,0.0,False
2026-03-01,2026-04-01,PublicIP-In,0.5955596453,False
2026-03-01,2026-04-01,PublicIP-Out,0.0053546618,False
2026-03-01,2026-04-01,Publish,0.0,False
2026-03-01,2026-04-01,PutDashboard,0.0,False
2026-03-01,2026-04-01,PutKeyPolicy,0.0,False
2026-03-01,2026-04-01,PutLogEvents,0.0,False
2026-03-01,2026-04-01,PutMetricData,0.0,False
2026-03-01,2026-04-01,PutObject,0.0546900107,False
2026-03-01,2026-04-01,PutSecretValue,4.5e-05,False
2026-03-01,2026-04-01,ReadACL,0.00240572,False
2026-03-01,2026-04-01,ReadAccelerate,1.16e-05,False
2026-03-01,2026-04-01,ReadAccountPublicAccessBlock,0.000386015,False
2026-03-01,2026-04-01,ReadBucketAbac,2.8e-06,False
2026-03-01,2026-04-01,ReadBucketAnalytics,2.8e-06,False
2026-03-01,2026-04-01,ReadBucketCors,1.16e-05,False
2026-03-01,2026-04-01,ReadBucketIntelligentTiering,2.8e-06,False
2026-03-01,2026-04-01,ReadBucketInventory,2.8e-06,False
2026-03-01,2026-04-01,ReadBucketLifecycle,4.046e-05,False
2026-03-01,2026-04-01,ReadBucketMetrics,2.8e-06,False
2026-03-01,2026-04-01,ReadBucketObjectLockConfig,3.6e-06,False
2026-03-01,2026-04-01,ReadBucketOwnershipControls,4.212e-05,False
2026-03-01,2026-04-01,ReadBucketPolicy,5.812e-05,False
2026-03-01,2026-04-01,ReadBucketPolicyStatus,1.28e-05,False
2026-03-01,2026-04-01,ReadBucketPublicAccessBlock,0.0001107,False
2026-03-01,2026-04-01,ReadBucketReplication,3.086e-05,False
2026-03-01,2026-04-01,ReadBucketServerSideEncryption,0.0002467,False
2026-03-01,2026-04-01,ReadCostAllocation,4.206e-05,False
2026-03-01,2026-04-01,ReadLocation,0.0001213,False
2026-03-01,2026-04-01,ReadLogProps,0.00015132,False
2026-03-01,2026-04-01,ReadNotificationProps,0.00238372,False
2026-03-01,2026-04-01,ReadObjectTagging,8e-07,False
2026-03-01,2026-04-01,ReadRequestPaymentProps,8.8e-06,False
2026-03-01,2026-04-01,ReadVersioningProps,0.0001027,False
2026-03-01,2026-04-01,Receive,0.0,False
2026-03-01,2026-04-01,Request,0.0,False
2026-03-01,2026-04-01,RuleV2,5.7258679072,False
2026-03-01,2026-04-01,RunInstances,529.4981235214,False
2026-03-01,2026-04-01,RunInstances:SV080,461.4191308491,False
2026-03-01,2026-04-01,SC-API-Call,0.0,False
2026-03-01,2026-04-01,SOA,0.004968,False
2026-03-01,2026-04-01,SPF,4.84e-05,False
2026-03-01,2026-04-01,SRV,0.0029988,False
2026-03-01,2026-04-01,SVCB,3.08e-05,False
2026-03-01,2026-04-01,SecretUsage,5.3524061302,False
2026-03-01,2026-04-01,StandardPitrBackupStorage,1.1584e-06,False
2026-03-01,2026-04-01,StandardStorage,921.9298346361,False
2026-03-01,2026-04-01,T3CPUCredits,0.3091809,False
2026-03-01,2026-04-01,TLSA,1e-05,False
2026-03-01,2026-04-01,TXT,0.0130164,False
2026-03-01,2026-04-01,UNSUPPORTED,8.4e-06,False
2026-03-01,2026-04-01,USW2-TimedStorage-ByteHrs,0.3287918576,False
2026-03-01,2026-04-01,Unknown,1.2151770217,False
2026-03-01,2026-04-01,UploadPart,0.248535,False
2026-03-01,2026-04-01,VpcEndpoint,18.137171013,False
2026-03-01,2026-04-01,WebACLV2,14.314669768,False
2026-03-01,2026-04-01,WriteBucketLifecycle,6e-05,False
2026-03-01,2026-04-01,WriteBucketObjectLockConfig,5e-06,False
2026-03-01,2026-04-01,WriteBucketPolicy,2e-05,False
2026-03-01,2026-04-01,WriteBucketPublicAccessBlock,3.5e-05,False
2026-03-01,2026-04-01,WriteBucketServerSideEncryption,2e-05,False
2026-03-01,2026-04-01,WriteCostAllocation,0.000105,False
2026-03-01,2026-04-01,WriteLogProps,5e-06,False
2026-03-01,2026-04-01,WriteObjectTagging,1e-05,False
2026-03-01,2026-04-01,WriteVersioningProps,7e-05,False
2026-03-01,2026-04-01,active,0.0,False
2026-03-01,2026-04-01,aws-partition,1.81914552,False
2026-03-01,2026-04-01,nil,0.0,False
2026-03-01,2026-04-01,none,0.1735411402,False
2026-04-01,2026-05-01,NoOperation,261.0595463814,False
2026-04-01,2026-05-01,A,0.104124,False
2026-04-01,2026-05-01,AAAA,0.0374468,False
2026-04-01,2026-05-01,ALB,0.0040314,False
2026-04-01,2026-05-01,ANY,0.0004748,False
2026-04-01,2026-05-01,AllocateAddressVPC,3.8744834,False
2026-04-01,2026-05-01,AssociateAddressVPC,57.781208345,False
2026-04-01,2026-05-01,CAA,0.0017612,False
2026-04-01,2026-05-01,CDS,1.2e-06,False
2026-04-01,2026-05-01,CNAME,0.0060848,False
2026-04-01,2026-05-01,CognitoEssentialsOperation,0.0,False
2026-04-01,2026-05-01,CognitoUserPoolsM2MAppClientOp,0.0,False
2026-04-01,2026-05-01,CognitoUserPoolsM2MTokenOp,0.14175,False
2026-04-01,2026-05-01,CompleteMultipartUpload,0.1418,False
2026-04-01,2026-05-01,CopyObject,0.01203,False
2026-04-01,2026-05-01,CopyPart,3.438975,False
2026-04-01,2026-05-01,CostDataStorage,0.9391166236,False
2026-04-01,2026-05-01,CreateBucket,3e-05,False
2026-04-01,2026-05-01,CreateDBInstance:0014,170.1795212807,False
2026-04-01,2026-05-01,CreateDBInstance:0021,341.1163282601,False
2026-04-01,2026-05-01,CreateFileSystem:Lustre,3924.8280150815,False
2026-04-01,2026-05-01,CreateGrant,0.0,False
2026-04-01,2026-05-01,CreateSecret,3e-05,False
2026-04-01,2026-05-01,CreateSnapshot,3.9781920354,False
2026-04-01,2026-05-01,CreateTopic,0.0,False
2026-04-01,2026-05-01,CreateVolume-Gp3,276.7428299146,False
2026-04-01,2026-05-01,CurrentKeys,3.000000024,False
2026-04-01,2026-05-01,DNAME,0.0001204,False
2026-04-01,2026-05-01,DNSKEY,0.0203552,False
2026-04-01,2026-05-01,DashboardHour,0.9500032443,False
2026-04-01,2026-05-01,Decrypt,0.0,False
2026-04-01,2026-05-01,DeleteDashboards,0.0,False
2026-04-01,2026-05-01,DeleteSecret,3e-05,False
2026-04-01,2026-05-01,DeleteTopic,0.0,False
2026-04-01,2026-05-01,DescribeKey,0.0,False
2026-04-01,2026-05-01,DescribeSecret,0.000815,False
2026-04-01,2026-05-01,FargateTask,35.5698970163,False
2026-04-01,2026-05-01,GET,0.0,False
2026-04-01,2026-05-01,GeneralPurposeBuckets,0.0,False
2026-04-01,2026-05-01,GenerateDataKey,0.0,False
2026-04-01,2026-05-01,GenerateDataKeyWithoutPlaintext,0.0,False
2026-04-01,2026-05-01,GetBucketMetadataConfig,2.4e-06,False
2026-04-01,2026-05-01,GetDashboard,0.0,False
2026-04-01,2026-05-01,GetDataProtectionPolicy,0.0,False
2026-04-01,2026-05-01,GetKeyPolicy,0.0,False
2026-04-01,2026-05-01,GetKeyRotationStatus,0.0,False
2026-04-01,2026-05-01,GetLensConfiguration,1.2e-05,False
2026-04-01,2026-05-01,GetLensConfigurationTagging,1.2e-05,False
2026-04-01,2026-05-01,GetObject,0.1124524,False
2026-04-01,2026-05-01,GetRandomPassword,1e-05,False
2026-04-01,2026-05-01,GetResourcePolicy,0.00191,False
2026-04-01,2026-05-01,GetSMSSandboxAccountStatus,0.0,False
2026-04-01,2026-05-01,GetSecretValue,0.00472,False
2026-04-01,2026-05-01,GetTopicAttributes,0.0,False
2026-04-01,2026-05-01,GuardDuty-CloudTrailEvents,19.06827896,False
2026-04-01,2026-05-01,GuardDuty-LambdaNetworkLogs,2.15647e-05,False
2026-04-01,2026-05-01,GuardDuty-S3DataEvents,5.4774654,False
2026-04-01,2026-05-01,GuardDuty-VPCFlowLogsDNSLogs,0.302891079,False
2026-04-01,2026-05-01,HEAD,0.0,False
2026-04-01,2026-05-01,HINFO,3.2e-06,False
2026-04-01,2026-05-01,HTTPS,0.0022892,False
2026-04-01,2026-05-01,HeadBucket,0.00924926,False
2026-04-01,2026-05-01,HeadObject,0.7242608,False
2026-04-01,2026-05-01,HostedZone,14.1,False
2026-04-01,2026-05-01,Hourly,0.0,False
2026-04-01,2026-05-01,HourlyStorageMetering,0.0,False
2026-04-01,2026-05-01,InitiateMultipartUpload,0.14185,False
2026-04-01,2026-05-01,InterZone-In,0.0041754436,False
2026-04-01,2026-05-01,InterZone-Out,0.1007199732,False
2026-04-01,2026-05-01,Invalidations,0.0,False
2026-04-01,2026-05-01,Invocation,0.0,False
2026-04-01,2026-05-01,Invoke,1.3567e-06,False
2026-04-01,2026-05-01,List,0.0,False
2026-04-01,2026-05-01,ListAGGrants,0.0189,False
2026-04-01,2026-05-01,ListAGLocations,0.0189,False
2026-04-01,2026-05-01,ListAGs,0.0189,False
2026-04-01,2026-05-01,ListAccessPoints,2.3692e-06,False
2026-04-01,2026-05-01,ListAliases,0.0,False
2026-04-01,2026-05-01,ListAllMyBuckets,0.3905273045,False
2026-04-01,2026-05-01,ListAllMyDirectoryBuckets,0.002117,False
2026-04-01,2026-05-01,ListBucket,0.136935,False
2026-04-01,2026-05-01,ListBucketTags,3.6e-06,False
2026-04-01,2026-05-01,ListBucketVersions,0.00017,False
2026-04-01,2026-05-01,ListGrants,0.0,False
2026-04-01,2026-05-01,ListKeys,0.0,False
2026-04-01,2026-05-01,ListLensConfigurations,0.0024500054,False
2026-04-01,2026-05-01,ListMRAPs,0.000765,False
2026-04-01,2026-05-01,ListMetrics,0.0,False
2026-04-01,2026-05-01,ListResourceTags,0.0,False
2026-04-01,2026-05-01,ListSecretVersionIds,0.001495,False
2026-04-01,2026-05-01,ListSecrets,0.01876,False
2026-04-01,2026-05-01,ListStorageLensGroups,0.0024307016,False
2026-04-01,2026-05-01,ListSubscriptions,0.0,False
2026-04-01,2026-05-01,ListSubscriptionsByTopic,0.0,False
2026-04-01,2026-05-01,ListTableBuckets,0.006569,False
2026-04-01,2026-05-01,ListTagsForResource,0.0,False
2026-04-01,2026-05-01,ListTopics,0.0,False
2026-04-01,2026-05-01,ListVaults,2.6714e-06,False
2026-04-01,2026-05-01,ListVectorBuckets,0.000169,False
2026-04-01,2026-05-01,LoadBalancing,0.0,False
2026-04-01,2026-05-01,LoadBalancing-PublicIP-In,4.634e-07,False
2026-04-01,2026-05-01,LoadBalancing-PublicIP-Out,2.66207e-05,False
2026-04-01,2026-05-01,LoadBalancing:Application,2.7681359394,False
2026-04-01,2026-05-01,LoadBalancing:Network,16.2,False
2026-04-01,2026-05-01,MX,0.0142368,False
2026-04-01,2026-05-01,MetricStorage,0.845,False
2026-04-01,2026-05-01,MetricStorage:AWS/CloudWatchLogs,0.0229166683,False
2026-04-01,2026-05-01,MetricStorage:AWS/EC2,0.5816664552,False
2026-04-01,2026-05-01,NAPTR,3.24e-05,False
2026-04-01,2026-05-01,NS,0.0253292,False
2026-04-01,2026-05-01,NatGateway,402.8662608265,False
2026-04-01,2026-05-01,NoOperation,64.5341419,False
2026-04-01,2026-05-01,Not Applicable,0.0,False
2026-04-01,2026-05-01,ObjectTagCount,0.000318567,False
2026-04-01,2026-05-01,POST,1.282e-07,False
2026-04-01,2026-05-01,PTR,0.0065584,False
2026-04-01,2026-05-01,PayPerRequestThroughput,0.0256468125,False
2026-04-01,2026-05-01,ProcessResourceHandlers,0.0,False
2026-04-01,2026-05-01,PublicIP-In,2.0807822039,False
2026-04-01,2026-05-01,PublicIP-Out,0.0305456314,False
2026-04-01,2026-05-01,Publish,0.0,False
2026-04-01,2026-05-01,PutDashboard,0.0,False
2026-04-01,2026-05-01,PutLogEvents,0.0,False
2026-04-01,2026-05-01,PutMetricData,0.0,False
