time_start,time_end,estimated,amount_usd,service
2026-04-18,2026-04-19,False,0.0071376,Amazon Route 53
2026-04-18,2026-04-19,False,0.0,Amazon Simple Notification Service
2026-04-18,2026-04-19,False,0.0,Amazon Simple Queue Service
2026-04-18,2026-04-19,False,51.7441848525,Amazon Simple Storage Service
2026-04-18,2026-04-19,False,3.722537368,Amazon Virtual Private Cloud
2026-04-18,2026-04-19,False,0.106666668,AmazonCloudWatch
2026-04-18,2026-04-19,False,0.0,CloudWatch Events
2026-04-19,2026-04-20,False,0.0325386667,AWS Cost Explorer
2026-04-19,2026-04-20,False,0.0,AWS Glue
2026-04-19,2026-04-20,False,0.1000000008,AWS Key Management Service
2026-04-19,2026-04-20,False,0.1475016784,AWS Secrets Manager
2026-04-19,2026-04-20,False,2.4224741487,AWS Security Hub
2026-04-19,2026-04-20,False,0.0,AWS Service Catalog
2026-04-19,2026-04-20,False,7.27e-08,AWS Step Functions
2026-04-19,2026-04-20,False,0.2333333352,AWS WAF
2026-04-19,2026-04-20,False,0.0007200384,Amazon DynamoDB
2026-04-19,2026-04-20,False,0.017321112,Amazon EC2 Container Registry (ECR)
2026-04-19,2026-04-20,False,19.5075469563,EC2 - Other
2026-04-19,2026-04-20,False,29.0218726138,Amazon Elastic Compute Cloud - Compute
2026-04-19,2026-04-20,False,1.1848936408,Amazon Elastic Container Service
2026-04-19,2026-04-20,False,1.6032e-06,Amazon Elastic File System
2026-04-19,2026-04-20,False,0.54,Amazon Elastic Load Balancing
2026-04-19,2026-04-20,False,100.8071912956,Amazon FSx
2026-04-19,2026-04-20,False,1.03e-07,Amazon Glacier
2026-04-19,2026-04-20,False,0.5442605155,Amazon GuardDuty
2026-04-19,2026-04-20,False,0.0,Amazon Inspector
2026-04-19,2026-04-20,False,19.5706528105,Amazon Relational Database Service
2026-04-19,2026-04-20,False,0.00684,Amazon Route 53
2026-04-19,2026-04-20,False,0.0,Amazon Simple Notification Service
2026-04-19,2026-04-20,False,0.0,Amazon Simple Queue Service
2026-04-19,2026-04-20,False,51.744139173,Amazon Simple Storage Service
2026-04-19,2026-04-20,False,3.7225391352,Amazon Virtual Private Cloud
2026-04-19,2026-04-20,False,0.106666668,AmazonCloudWatch
2026-04-19,2026-04-20,False,0.0,CloudWatch Events
2026-04-20,2026-04-21,False,0.0,AWS CloudFormation
2026-04-20,2026-04-21,False,0.0326966667,AWS Cost Explorer
2026-04-20,2026-04-21,False,0.0,AWS Glue
2026-04-20,2026-04-21,False,0.1000000008,AWS Key Management Service
2026-04-20,2026-04-21,False,0.0,AWS Lambda
2026-04-20,2026-04-21,False,0.1475016784,AWS Secrets Manager
2026-04-20,2026-04-21,False,2.6213482828,AWS Security Hub
2026-04-20,2026-04-21,False,0.0,AWS Service Catalog
2026-04-20,2026-04-21,False,7.27e-08,AWS Step Functions
2026-04-20,2026-04-21,False,0.2333333352,AWS WAF
2026-04-20,2026-04-21,False,0.0007662884,Amazon DynamoDB
2026-04-20,2026-04-21,False,0.017321112,Amazon EC2 Container Registry (ECR)
2026-04-20,2026-04-21,False,19.7088295789,EC2 - Other
2026-04-20,2026-04-21,False,30.6624085267,Amazon Elastic Compute Cloud - Compute
2026-04-20,2026-04-21,False,1.1848965143,Amazon Elastic Container Service
2026-04-20,2026-04-21,False,1.6032e-06,Amazon Elastic File System
2026-04-20,2026-04-21,False,0.54,Amazon Elastic Load Balancing
2026-04-20,2026-04-21,False,107.2814590557,Amazon FSx
2026-04-20,2026-04-21,False,1.03e-07,Amazon Glacier
2026-04-20,2026-04-21,False,0.5447652821,Amazon GuardDuty
2026-04-20,2026-04-21,False,0.0,Amazon Inspector
2026-04-20,2026-04-21,False,19.5704397317,Amazon Relational Database Service
2026-04-20,2026-04-21,False,0.0073296,Amazon Route 53
2026-04-20,2026-04-21,False,0.0,Amazon Simple Notification Service
2026-04-20,2026-04-21,False,0.0,Amazon Simple Queue Service
2026-04-20,2026-04-21,False,51.8342873396,Amazon Simple Storage Service
2026-04-20,2026-04-21,False,3.7433983299,Amazon Virtual Private Cloud
2026-04-20,2026-04-21,False,0.1104745383,AmazonCloudWatch
2026-04-20,2026-04-21,False,0.0,CloudWatch Events
2026-04-21,2026-04-22,False,0.0,AWS CloudFormation
2026-04-21,2026-04-22,False,0.03285,AWS Cost Explorer
2026-04-21,2026-04-22,False,0.0,AWS Glue
2026-04-21,2026-04-22,False,0.1000000008,AWS Key Management Service
2026-04-21,2026-04-22,False,2.201e-07,AWS Lambda
2026-04-21,2026-04-22,False,0.1475366784,AWS Secrets Manager
2026-04-21,2026-04-22,False,3.9341559324,AWS Security Hub
2026-04-21,2026-04-22,False,0.0,AWS Service Catalog
2026-04-21,2026-04-22,False,7.27e-08,AWS Step Functions
2026-04-21,2026-04-22,False,0.2333333352,AWS WAF
2026-04-21,2026-04-22,False,0.001409601,Amazon DynamoDB
2026-04-21,2026-04-22,False,0.017321112,Amazon EC2 Container Registry (ECR)
2026-04-21,2026-04-22,False,24.3177243916,EC2 - Other
2026-04-21,2026-04-22,False,149.9642043596,Amazon Elastic Compute Cloud - Compute
2026-04-21,2026-04-22,False,1.1848958816,Amazon Elastic Container Service
2026-04-21,2026-04-22,False,1.6032e-06,Amazon Elastic File System
2026-04-21,2026-04-22,False,0.54,Amazon Elastic Load Balancing
2026-04-21,2026-04-22,False,183.7070515523,Amazon FSx
2026-04-21,2026-04-22,False,1.03e-07,Amazon Glacier
2026-04-21,2026-04-22,False,0.5439441474,Amazon GuardDuty
2026-04-21,2026-04-22,False,0.0,Amazon Inspector
2026-04-21,2026-04-22,False,19.5715303663,Amazon Relational Database Service
2026-04-21,2026-04-22,False,0.2084668,Amazon Route 53
2026-04-21,2026-04-22,False,0.0,Amazon Simple Notification Service
2026-04-21,2026-04-22,False,0.0,Amazon Simple Queue Service
2026-04-21,2026-04-22,False,52.1172425961,Amazon Simple Storage Service
2026-04-21,2026-04-22,False,3.92068019,Amazon Virtual Private Cloud
2026-04-21,2026-04-22,False,0.1534375006,AmazonCloudWatch
2026-04-21,2026-04-22,False,0.0,CloudWatch Events
2026-04-21,2026-04-22,False,0.0,Tax
2026-04-22,2026-04-23,False,0.0,AWS CloudFormation
2026-04-22,2026-04-23,False,0.033319,AWS Cost Explorer
2026-04-22,2026-04-23,False,0.0,AWS Glue
2026-04-22,2026-04-23,False,0.1000000008,AWS Key Management Service
2026-04-22,2026-04-23,False,0.1475016784,AWS Secrets Manager
2026-04-22,2026-04-23,False,3.8478548914,AWS Security Hub
2026-04-22,2026-04-23,False,0.0,AWS Service Catalog
2026-04-22,2026-04-23,False,7.27e-08,AWS Step Functions
2026-04-22,2026-04-23,False,0.2333333352,AWS WAF
2026-04-22,2026-04-23,False,0.0,Amazon Cognito
2026-04-22,2026-04-23,False,0.0018940385,Amazon DynamoDB
2026-04-22,2026-04-23,False,0.017321112,Amazon EC2 Container Registry (ECR)
2026-04-22,2026-04-23,False,25.3830577335,EC2 - Other
2026-04-22,2026-04-23,False,123.1795797452,Amazon Elastic Compute Cloud - Compute
2026-04-22,2026-04-23,False,1.1848958443,Amazon Elastic Container Service
2026-04-22,2026-04-23,False,1.6032e-06,Amazon Elastic File System
2026-04-22,2026-04-23,False,0.54,Amazon Elastic Load Balancing
2026-04-22,2026-04-23,False,212.8134215931,Amazon FSx
2026-04-22,2026-04-23,False,1.03e-07,Amazon Glacier
2026-04-22,2026-04-23,False,0.5435439635,Amazon GuardDuty
2026-04-22,2026-04-23,False,0.0,Amazon Inspector
2026-04-22,2026-04-23,False,19.5673899357,Amazon Relational Database Service
2026-04-22,2026-04-23,False,0.3097428,Amazon Route 53
2026-04-22,2026-04-23,False,0.0,Amazon Simple Notification Service
2026-04-22,2026-04-23,False,0.0,Amazon Simple Queue Service
2026-04-22,2026-04-23,False,52.7587601828,Amazon Simple Storage Service
2026-04-22,2026-04-23,False,4.092469979,Amazon Virtual Private Cloud
2026-04-22,2026-04-23,False,0.1966666656,AmazonCloudWatch
2026-04-22,2026-04-23,False,0.0,CloudWatch Events
2026-04-22,2026-04-23,False,0.0,Tax
2026-04-23,2026-04-24,False,0.0339076667,AWS Cost Explorer
2026-04-23,2026-04-24,False,0.0,AWS Glue
2026-04-23,2026-04-24,False,0.1000000008,AWS Key Management Service
2026-04-23,2026-04-24,False,0.1476616784,AWS Secrets Manager
2026-04-23,2026-04-24,False,4.3954197916,AWS Security Hub
2026-04-23,2026-04-24,False,0.0,AWS Service Catalog
2026-04-23,2026-04-24,False,7.27e-08,AWS Step Functions
2026-04-23,2026-04-24,False,0.2333333352,AWS WAF
2026-04-23,2026-04-24,False,0.0,Amazon Cognito
2026-04-23,2026-04-24,False,0.0018639134,Amazon DynamoDB
2026-04-23,2026-04-24,False,0.0174490349,Amazon EC2 Container Registry (ECR)
2026-04-23,2026-04-24,False,27.0428508101,EC2 - Other
2026-04-23,2026-04-24,False,153.9337384269,Amazon Elastic Compute Cloud - Compute
2026-04-23,2026-04-24,False,1.1912281094,Amazon Elastic Container Service
2026-04-23,2026-04-24,False,1.6032e-06,Amazon Elastic File System
2026-04-23,2026-04-24,False,0.54,Amazon Elastic Load Balancing
2026-04-23,2026-04-24,False,212.8134143565,Amazon FSx
2026-04-23,2026-04-24,False,1.03e-07,Amazon Glacier
2026-04-23,2026-04-24,False,0.5440793281,Amazon GuardDuty
2026-04-23,2026-04-24,False,0.0,Amazon Inspector
2026-04-23,2026-04-24,False,19.5687828865,Amazon Relational Database Service
2026-04-23,2026-04-24,False,0.109014,Amazon Route 53
2026-04-23,2026-04-24,False,0.0,Amazon Simple Notification Service
2026-04-23,2026-04-24,False,0.0,Amazon Simple Queue Service
2026-04-23,2026-04-24,False,56.6724923952,Amazon Simple Storage Service
2026-04-23,2026-04-24,False,4.322569759,Amazon Virtual Private Cloud
2026-04-23,2026-04-24,False,0.3729164601,AmazonCloudWatch
2026-04-23,2026-04-24,False,0.0,CloudWatch Events
2026-04-24,2026-04-25,False,0.034045,AWS Cost Explorer
2026-04-24,2026-04-25,False,0.0,AWS Glue
2026-04-24,2026-04-25,False,0.1000000008,AWS Key Management Service
2026-04-24,2026-04-25,False,0.1476616784,AWS Secrets Manager
2026-04-24,2026-04-25,False,6.097272251,AWS Security Hub
2026-04-24,2026-04-25,False,0.0,AWS Service Catalog
2026-04-24,2026-04-25,False,7.27e-08,AWS Step Functions
2026-04-24,2026-04-25,False,0.2333333352,AWS WAF
2026-04-24,2026-04-25,False,0.0023673509,Amazon DynamoDB
2026-04-24,2026-04-25,False,0.018021273,Amazon EC2 Container Registry (ECR)
2026-04-24,2026-04-25,False,31.7946116135,EC2 - Other
2026-04-24,2026-04-25,False,249.4978530745,Amazon Elastic Compute Cloud - Compute
2026-04-24,2026-04-25,False,1.1885494953,Amazon Elastic Container Service
2026-04-24,2026-04-25,False,1.6032e-06,Amazon Elastic File System
2026-04-24,2026-04-25,False,0.54,Amazon Elastic Load Balancing
2026-04-24,2026-04-25,False,212.8134151902,Amazon FSx
2026-04-24,2026-04-25,False,1.03e-07,Amazon Glacier
2026-04-24,2026-04-25,False,0.5444479013,Amazon GuardDuty
2026-04-24,2026-04-25,False,0.0,Amazon Inspector
2026-04-24,2026-04-25,False,19.5758508906,Amazon Relational Database Service
2026-04-24,2026-04-25,False,0.0075372,Amazon Route 53
2026-04-24,2026-04-25,False,0.0,Amazon Simple Notification Service
2026-04-24,2026-04-25,False,0.0,Amazon Simple Queue Service
2026-04-24,2026-04-25,False,57.1131673601,Amazon Simple Storage Service
2026-04-24,2026-04-25,False,4.3225631868,Amazon Virtual Private Cloud
2026-04-24,2026-04-25,False,0.4345833321,AmazonCloudWatch
2026-04-24,2026-04-25,False,0.0,CloudWatch Events
2026-04-25,2026-04-26,False,0.0,AWS CloudFormation
2026-04-25,2026-04-26,False,0.034853,AWS Cost Explorer
2026-04-25,2026-04-26,False,0.0,AWS Glue
2026-04-25,2026-04-26,False,0.1000000008,AWS Key Management Service
2026-04-25,2026-04-26,False,2.225e-07,AWS Lambda
2026-04-25,2026-04-26,False,0.1475016784,AWS Secrets Manager
2026-04-25,2026-04-26,False,5.1944736107,AWS Security Hub
2026-04-25,2026-04-26,False,0.0,AWS Service Catalog
2026-04-25,2026-04-26,False,7.27e-08,AWS Step Functions
2026-04-25,2026-04-26,False,0.2333333352,AWS WAF
2026-04-25,2026-04-26,False,0.0011501009,Amazon DynamoDB
2026-04-25,2026-04-26,False,0.018394836,Amazon EC2 Container Registry (ECR)
2026-04-25,2026-04-26,False,27.6616249924,EC2 - Other
2026-04-25,2026-04-26,False,236.1122855664,Amazon Elastic Compute Cloud - Compute
2026-04-25,2026-04-26,False,1.1848927336,Amazon Elastic Container Service
2026-04-25,2026-04-26,False,1.6032e-06,Amazon Elastic File System
2026-04-25,2026-04-26,False,0.54,Amazon Elastic Load Balancing
2026-04-25,2026-04-26,False,210.6640140315,Amazon FSx
2026-04-25,2026-04-26,False,1.03e-07,Amazon Glacier
2026-04-25,2026-04-26,False,0.5439512795,Amazon GuardDuty
2026-04-25,2026-04-26,False,0.0,Amazon Inspector
2026-04-25,2026-04-26,False,19.5786178901,Amazon Relational Database Service
2026-04-25,2026-04-26,False,0.0057264,Amazon Route 53
2026-04-25,2026-04-26,False,0.0,Amazon Simple Notification Service
2026-04-25,2026-04-26,False,0.0,Amazon Simple Queue Service
2026-04-25,2026-04-26,False,62.0177882197,Amazon Simple Storage Service
2026-04-25,2026-04-26,False,4.3084827619,Amazon Virtual Private Cloud
2026-04-25,2026-04-26,False,0.3490624983,AmazonCloudWatch
2026-04-25,2026-04-26,False,0.0,CloudWatch Events
2026-04-26,2026-04-27,False,0.0,AWS CloudFormation
2026-04-26,2026-04-27,False,0.0348963333,AWS Cost Explorer
2026-04-26,2026-04-27,False,0.0,AWS Glue
2026-04-26,2026-04-27,False,0.1000000008,AWS Key Management Service
2026-04-26,2026-04-27,False,0.0,AWS Lambda
2026-04-26,2026-04-27,False,0.1475366784,AWS Secrets Manager
2026-04-26,2026-04-27,False,3.0207308904,AWS Security Hub
2026-04-26,2026-04-27,False,0.0,AWS Service Catalog
2026-04-26,2026-04-27,False,7.27e-08,AWS Step Functions
2026-04-26,2026-04-27,False,0.2333333352,AWS WAF
2026-04-26,2026-04-27,False,0.0009204134,Amazon DynamoDB
2026-04-26,2026-04-27,False,0.018394836,Amazon EC2 Container Registry (ECR)
2026-04-26,2026-04-27,False,24.4990399376,EC2 - Other
2026-04-26,2026-04-27,False,72.9486350056,Amazon Elastic Compute Cloud - Compute
2026-04-26,2026-04-27,False,1.1848932332,Amazon Elastic Container Service
2026-04-26,2026-04-27,False,1.6032e-06,Amazon Elastic File System
2026-04-26,2026-04-27,False,0.54,Amazon Elastic Load Balancing
2026-04-26,2026-04-27,False,162.8412467609,Amazon FSx
2026-04-26,2026-04-27,False,1.03e-07,Amazon Glacier
2026-04-26,2026-04-27,False,0.5438053351,Amazon GuardDuty
2026-04-26,2026-04-27,False,0.0,Amazon Inspector
2026-04-26,2026-04-27,False,19.568797347,Amazon Relational Database Service
2026-04-26,2026-04-27,False,0.0057228,Amazon Route 53
2026-04-26,2026-04-27,False,0.0,Amazon Simple Notification Service
2026-04-26,2026-04-27,False,0.0,Amazon Simple Queue Service
2026-04-26,2026-04-27,False,60.5079806729,Amazon Simple Storage Service
2026-04-26,2026-04-27,False,3.9955987143,Amazon Virtual Private Cloud
2026-04-26,2026-04-27,False,0.2638541673,AmazonCloudWatch
2026-04-26,2026-04-27,False,0.0,CloudWatch Events
2026-04-27,2026-04-28,False,0.0,AWS CloudFormation
2026-04-27,2026-04-28,False,0.035156,AWS Cost Explorer
2026-04-27,2026-04-28,False,0.0,AWS Glue
2026-04-27,2026-04-28,False,0.1000000008,AWS Key Management Service
2026-04-27,2026-04-28,False,0.0,AWS Lambda
2026-04-27,2026-04-28,False,0.1475266784,AWS Secrets Manager
2026-04-27,2026-04-28,False,3.1502439155,AWS Security Hub
2026-04-27,2026-04-28,False,0.0,AWS Service Catalog
2026-04-27,2026-04-28,False,7.27e-08,AWS Step Functions
2026-04-27,2026-04-28,False,0.2333333352,AWS WAF
2026-04-27,2026-04-28,False,0.0,Amazon Cognito
2026-04-27,2026-04-28,False,0.0016684134,Amazon DynamoDB
2026-04-27,2026-04-28,False,0.018394836,Amazon EC2 Container Registry (ECR)
2026-04-27,2026-04-28,False,25.6411374796,EC2 - Other
2026-04-27,2026-04-28,False,77.7096763676,Amazon Elastic Compute Cloud - Compute
2026-04-27,2026-04-28,False,1.184949781,Amazon Elastic Container Service
2026-04-27,2026-04-28,False,1.6032e-06,Amazon Elastic File System
2026-04-27,2026-04-28,False,0.54,Amazon Elastic Load Balancing
2026-04-27,2026-04-28,False,216.3794095825,Amazon FSx
2026-04-27,2026-04-28,False,1.03e-07,Amazon Glacier
2026-04-27,2026-04-28,False,0.5437794157,Amazon GuardDuty
2026-04-27,2026-04-28,False,0.0,Amazon Inspector
2026-04-27,2026-04-28,False,19.5719998563,Amazon Relational Database Service
2026-04-27,2026-04-28,False,0.306716,Amazon Route 53
2026-04-27,2026-04-28,False,0.0,Amazon Simple Notification Service
2026-04-27,2026-04-28,False,0.0,Amazon Simple Queue Service
2026-04-27,2026-04-28,False,58.234467895,Amazon Simple Storage Service
2026-04-27,2026-04-28,False,4.2829861008,Amazon Virtual Private Cloud
2026-04-27,2026-04-28,False,0.4054166653,AmazonCloudWatch
2026-04-27,2026-04-28,False,0.0,CloudWatch Events
2026-04-28,2026-04-29,False,0.0,AWS CloudFormation
2026-04-28,2026-04-29,False,0.0351133333,AWS Cost Explorer
2026-04-28,2026-04-29,False,0.0,AWS Glue
2026-04-28,2026-04-29,False,0.1000000008,AWS Key Management Service
2026-04-28,2026-04-29,False,2.932e-07,AWS Lambda
2026-04-28,2026-04-29,False,0.1494438832,AWS Secrets Manager
2026-04-28,2026-04-29,False,3.3645030612,AWS Security Hub
2026-04-28,2026-04-29,False,0.0,AWS Service Catalog
2026-04-28,2026-04-29,False,7.27e-08,AWS Step Functions
2026-04-28,2026-04-29,False,0.2333333352,AWS WAF
2026-04-28,2026-04-29,False,0.0010597259,Amazon DynamoDB
2026-04-28,2026-04-29,False,0.0184158779,Amazon EC2 Container Registry (ECR)
2026-04-28,2026-04-29,False,24.2156585287,EC2 - Other
2026-04-28,2026-04-29,False,115.9388211239,Amazon Elastic Compute Cloud - Compute
2026-04-28,2026-04-29,False,1.2173013028,Amazon Elastic Container Service
2026-04-28,2026-04-29,False,1.6271e-06,Amazon Elastic File System
2026-04-28,2026-04-29,False,0.54,Amazon Elastic Load Balancing
2026-04-28,2026-04-29,False,186.4270406732,Amazon FSx
2026-04-28,2026-04-29,False,1.03e-07,Amazon Glacier
2026-04-28,2026-04-29,False,0.5466596557,Amazon GuardDuty
2026-04-28,2026-04-29,False,0.0,Amazon Inspector
2026-04-28,2026-04-29,False,19.5893487273,Amazon Relational Database Service
2026-04-28,2026-04-29,False,0.1079332,Amazon Route 53
2026-04-28,2026-04-29,False,0.0,Amazon Simple Notification Service
2026-04-28,2026-04-29,False,0.0,Amazon Simple Queue Service
2026-04-28,2026-04-29,False,58.0312269464,Amazon Simple Storage Service
2026-04-28,2026-04-29,False,4.0613315073,Amazon Virtual Private Cloud
2026-04-28,2026-04-29,False,0.4486374979,AmazonCloudWatch
2026-04-28,2026-04-29,False,0.0,CloudWatch Events
2026-04-29,2026-04-30,False,0.035242,AWS Cost Explorer
2026-04-29,2026-04-30,False,0.0,AWS Glue
2026-04-29,2026-04-30,False,0.1000000008,AWS Key Management Service
2026-04-29,2026-04-30,False,0.1744183472,AWS Secrets Manager
2026-04-29,2026-04-30,False,2.9763546547,AWS Security Hub
2026-04-29,2026-04-30,False,0.0,AWS Service Catalog
2026-04-29,2026-04-30,False,7.27e-08,AWS Step Functions
2026-04-29,2026-04-30,False,0.2333333352,AWS WAF
2026-04-29,2026-04-30,False,0.0010906634,Amazon DynamoDB
2026-04-29,2026-04-30,False,0.0194883306,Amazon EC2 Container Registry (ECR)
2026-04-29,2026-04-30,False,23.8072962869,EC2 - Other
2026-04-29,2026-04-30,False,57.0347131072,Amazon Elastic Compute Cloud - Compute
2026-04-29,2026-04-30,False,1.7802563244,Amazon Elastic Container Service
2026-04-29,2026-04-30,False,2.2623e-06,Amazon Elastic File System
2026-04-29,2026-04-30,False,0.54,Amazon Elastic Load Balancing
2026-04-29,2026-04-30,False,190.4114857001,Amazon FSx
2026-04-29,2026-04-30,False,1.03e-07,Amazon Glacier
2026-04-29,2026-04-30,False,0.6111029849,Amazon GuardDuty
2026-04-29,2026-04-30,False,0.0,Amazon Inspector
2026-04-29,2026-04-30,False,20.005595172,Amazon Relational Database Service
2026-04-29,2026-04-30,False,0.1068764,Amazon Route 53
2026-04-29,2026-04-30,False,0.0,Amazon Simple Notification Service
2026-04-29,2026-04-30,False,0.0,Amazon Simple Queue Service
2026-04-29,2026-04-30,False,58.4541878669,Amazon Simple Storage Service
2026-04-29,2026-04-30,False,4.0825387271,Amazon Virtual Private Cloud
2026-04-29,2026-04-30,False,0.7066666704,AmazonCloudWatch
2026-04-29,2026-04-30,False,0.0,CloudWatch Events
2026-04-30,2026-05-01,False,0.0341312903,AWS Cost Explorer
2026-04-30,2026-05-01,False,0.0,AWS Glue
2026-04-30,2026-05-01,False,0.1000000008,AWS Key Management Service
2026-04-30,2026-05-01,False,0.1745283472,AWS Secrets Manager
2026-04-30,2026-05-01,False,3.6765180831,AWS Security Hub
2026-04-30,2026-05-01,False,0.0,AWS Service Catalog
2026-04-30,2026-05-01,False,7.27e-08,AWS Step Functions
2026-04-30,2026-05-01,False,0.2333333352,AWS WAF
2026-04-30,2026-05-01,False,0.0,Amazon Cognito
2026-04-30,2026-05-01,False,0.0011255384,Amazon DynamoDB
2026-04-30,2026-05-01,False,0.0199599719,Amazon EC2 Container Registry (ECR)
2026-04-30,2026-05-01,False,24.2540395532,EC2 - Other
2026-04-30,2026-05-01,False,66.6301169074,Amazon Elastic Compute Cloud - Compute
2026-04-30,2026-05-01,False,1.7782582893,Amazon Elastic Container Service
2026-04-30,2026-05-01,False,2.4048e-06,Amazon Elastic File System
2026-04-30,2026-05-01,False,0.54,Amazon Elastic Load Balancing
2026-04-30,2026-05-01,False,190.4114897148,Amazon FSx
2026-04-30,2026-05-01,False,1.03e-07,Amazon Glacier
2026-04-30,2026-05-01,False,0.6126659166,Amazon GuardDuty
2026-04-30,2026-05-01,False,0.0,Amazon Inspector
2026-04-30,2026-05-01,False,20.010874972,Amazon Relational Database Service
2026-04-30,2026-05-01,False,0.007028,Amazon Route 53
2026-04-30,2026-05-01,False,0.0,Amazon Simple Notification Service
2026-04-30,2026-05-01,False,0.0,Amazon Simple Queue Service
2026-04-30,2026-05-01,False,59.8264596951,Amazon Simple Storage Service
2026-04-30,2026-05-01,False,4.0852997173,Amazon Virtual Private Cloud
2026-04-30,2026-05-01,False,0.7079166705,AmazonCloudWatch
2026-04-30,2026-05-01,False,0.0,CloudWatch Events
2026-05-01,2026-05-02,False,0.0336493548,AWS Cost Explorer
2026-05-01,2026-05-02,False,0.0,AWS Glue
2026-05-01,2026-05-02,False,0.095430106,AWS Key Management Service
2026-05-01,2026-05-02,False,0.1686419328,AWS Secrets Manager
2026-05-01,2026-05-02,False,2.890189237,AWS Security Hub
2026-05-01,2026-05-02,False,0.0,AWS Service Catalog
2026-05-01,2026-05-02,False,7.27e-08,AWS Step Functions
2026-05-01,2026-05-02,False,680.902151147,AWS Support (Developer)
2026-05-01,2026-05-02,False,0.225806448,AWS WAF
2026-05-01,2026-05-02,False,0.0,Amazon Cognito
2026-05-01,2026-05-02,False,0.0010802874,Amazon DynamoDB
2026-05-01,2026-05-02,False,0.0194852616,Amazon EC2 Container Registry (ECR)
2026-05-01,2026-05-02,False,23.4339790333,EC2 - Other
2026-05-01,2026-05-02,False,57.0346765472,Amazon Elastic Compute Cloud - Compute
2026-05-01,2026-05-02,False,1.777353253,Amazon Elastic Container Service
2026-05-01,2026-05-02,False,2.3256e-06,Amazon Elastic File System
2026-05-01,2026-05-02,False,0.54,Amazon Elastic Load Balancing
2026-05-01,2026-05-02,False,184.2595497508,Amazon FSx
2026-05-01,2026-05-02,False,1.03e-07,Amazon Glacier
2026-05-01,2026-05-02,False,0.5954472285,Amazon GuardDuty
2026-05-01,2026-05-02,False,0.0,Amazon Inspector
2026-05-01,2026-05-02,False,19.9637622912,Amazon Relational Database Service
2026-05-01,2026-05-02,False,11.00785,Amazon Route 53
2026-05-01,2026-05-02,False,0.0,Amazon Simple Notification Service
2026-05-01,2026-05-02,False,0.0,Amazon Simple Queue Service
2026-05-01,2026-05-02,False,59.9549138342,Amazon Simple Storage Service
2026-05-01,2026-05-02,False,4.0852766011,Amazon Virtual Private Cloud
2026-05-01,2026-05-02,False,0.0483870984,AmazonCloudWatch
2026-05-01,2026-05-02,False,0.0,CloudWatch Events
2026-05-01,2026-05-02,False,0.0,Tax
2026-05-02,2026-05-03,False,0.0341970968,AWS Cost Explorer
2026-05-02,2026-05-03,False,0.0,AWS Glue
2026-05-02,2026-05-03,False,0.095430106,AWS Key Management Service
2026-05-02,2026-05-03,False,0.1685969328,AWS Secrets Manager
2026-05-02,2026-05-03,False,3.1740879575,AWS Security Hub
2026-05-02,2026-05-03,False,0.0,AWS Service Catalog
2026-05-02,2026-05-03,False,7.27e-08,AWS Step Functions
2026-05-02,2026-05-03,False,0.225806448,AWS WAF
2026-05-02,2026-05-03,False,0.0010800372,Amazon DynamoDB
2026-05-02,2026-05-03,False,0.0194852616,Amazon EC2 Container Registry (ECR)
2026-05-02,2026-05-03,False,23.435580742,EC2 - Other
2026-05-02,2026-05-03,False,57.0346721615,Amazon Elastic Compute Cloud - Compute
2026-05-02,2026-05-03,False,1.777335224,Amazon Elastic Container Service
2026-05-02,2026-05-03,False,2.3256e-06,Amazon Elastic File System
2026-05-02,2026-05-03,False,0.54,Amazon Elastic Load Balancing
2026-05-02,2026-05-03,False,184.2695617356,Amazon FSx
2026-05-02,2026-05-03,False,1.03e-07,Amazon Glacier
2026-05-02,2026-05-03,False,0.595145041,Amazon GuardDuty
2026-05-02,2026-05-03,False,0.0,Amazon Inspector
2026-05-02,2026-05-03,False,19.9754506912,Amazon Relational Database Service
2026-05-02,2026-05-03,False,0.005496,Amazon Route 53
2026-05-02,2026-05-03,False,0.0,Amazon Simple Notification Service
2026-05-02,2026-05-03,False,0.0,Amazon Simple Queue Service
2026-05-02,2026-05-03,False,64.8064728557,Amazon Simple Storage Service
2026-05-02,2026-05-03,False,4.085235165,Amazon Virtual Private Cloud
2026-05-02,2026-05-03,False,0.0483870984,AmazonCloudWatch
2026-05-02,2026-05-03,False,0.0,CloudWatch Events
2026-05-03,2026-05-04,False,0.0,AWS CloudFormation
2026-05-03,2026-05-04,False,0.034616129,AWS Cost Explorer
2026-05-03,2026-05-04,False,0.0,AWS Glue
2026-05-03,2026-05-04,False,0.096774192,AWS Key Management Service
2026-05-03,2026-05-04,False,7.23e-08,AWS Lambda
2026-05-03,2026-05-04,False,0.1685969328,AWS Secrets Manager
2026-05-03,2026-05-04,False,2.765340885,AWS Security Hub
2026-05-03,2026-05-04,False,0.0,AWS Service Catalog
2026-05-03,2026-05-04,False,7.27e-08,AWS Step Functions
2026-05-03,2026-05-04,False,0.225806448,AWS WAF
2026-05-03,2026-05-04,False,0.00111335,Amazon DynamoDB
2026-05-03,2026-05-04,False,0.0194852616,Amazon EC2 Container Registry (ECR)
2026-05-03,2026-05-04,False,23.5651710099,EC2 - Other
2026-05-03,2026-05-04,False,62.5387286823,Amazon Elastic Compute Cloud - Compute
2026-05-03,2026-05-04,False,1.7773348694,Amazon Elastic Container Service
