time_start,time_end,estimated,amount_usd,usage_type
2026-03-21,2026-04-01,False,0.0,APN3-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APN3-ECR-free-metering
2026-03-21,2026-04-01,False,0.024635,APN3-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APN3-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,APN3-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,APN3-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.00409,APN3-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APN3-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,APN3-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APN3-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,APN3-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.0001034,APN3-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,APN3-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,4.2e-08,APN3-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.000115,APS1-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,APS1-Catalog-Request
2026-03-21,2026-04-01,False,0.0,APS1-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS1-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,APS1-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APS1-ECR-free-metering
2026-03-21,2026-04-01,False,0.0226688,APS1-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS1-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,APS1-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,APS1-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,APS1-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0038272,APS1-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS1-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,APS1-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APS1-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,APS1-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,APS1-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,APS1-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,4.2e-08,APS1-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.000115,APS2-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,APS2-Catalog-Request
2026-03-21,2026-04-01,False,0.0,APS2-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS2-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,APS2-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APS2-ECR-free-metering
2026-03-21,2026-04-01,False,0.0226596,APS2-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS2-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,APS2-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,APS2-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,APS2-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.003818,APS2-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS2-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,APS2-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APS2-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,APS2-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.000121,APS2-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,APS2-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,4.5e-08,APS2-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APN2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1.6e-08,APS3-APN2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APS1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APS2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APS5-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APS6-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-APS9-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.000115,APS3-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,APS3-CAN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-Catalog-Request
2026-03-21,2026-04-01,False,0.0,APS3-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,1.54e-08,APS3-DataTransfer-Regional-Bytes
2026-03-21,2026-04-01,False,0.8546189828,APS3-EBS:SnapshotUsage
2026-03-21,2026-04-01,False,0.0,APS3-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APS3-ECR-free-metering
2026-03-21,2026-04-01,False,0.0,APS3-ESC1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-EU-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-EUC1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-EUN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-EUW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-EUW3-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.02189,APS3-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS3-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,1.29227e-05,APS3-NatGateway-Bytes
2026-03-21,2026-04-01,False,29.568,APS3-NatGateway-Hours
2026-03-21,2026-04-01,False,0.0,APS3-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,APS3-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.003652,APS3-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,2.64,APS3-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,0.00011,APS3-Requests-Tier1
2026-03-21,2026-04-01,False,2.16e-05,APS3-Requests-Tier2
2026-03-21,2026-04-01,False,0.00099,APS3-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APS3-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,APS3-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,APS3-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,5.6211344376,APS3-TimedStorage-ByteHrs
2026-03-21,2026-04-01,False,0.0,APS3-USE1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-USE2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-USW1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,APS3-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,4e-08,APS3-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,APS4-Catalog-Request
2026-03-21,2026-04-01,False,0.0,APS4-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APS4-ECR-free-metering
2026-03-21,2026-04-01,False,0.0225124,APS4-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS4-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,APS4-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.0,APS4-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,APS4-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APS4-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,APS4-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,APS5-Catalog-Request
2026-03-21,2026-04-01,False,0.0,APS5-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,APS5-ECR-free-metering
2026-03-21,2026-04-01,False,0.0215556,APS5-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,APS5-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,APS5-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.0,APS5-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,APS5-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,APS5-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,APS5-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.000194642,Aurora:BackupUsage
2026-03-21,2026-04-01,False,7.2221666666,Aurora:ServerlessV2Usage
2026-03-21,2026-04-01,False,0.8840918,Aurora:StorageIOUsage
2026-03-21,2026-04-01,False,0.0026360508,Aurora:StorageUsage
2026-03-21,2026-04-01,False,90.4557403776,BoxUsage:t3a.2xlarge
2026-03-21,2026-04-01,False,0.0,CA-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,CA-Requests-Tier2-HTTPS
2026-03-21,2026-04-01,False,0.000115,CAN1-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,CAN1-Catalog-Request
2026-03-21,2026-04-01,False,0.0,CAN1-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,CAN1-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,CAN1-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,CAN1-ECR-free-metering
2026-03-21,2026-04-01,False,0.0226596,CAN1-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,CAN1-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,CAN1-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,CAN1-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0038134,CAN1-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,CAN1-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,CAN1-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,CAN1-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,CAN1-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.000121,CAN1-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,CAN1-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,CAN1-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.032101254,CW:AlarmMonitorUsage
2026-03-21,2026-04-01,False,0.0,CW:Requests
2026-03-21,2026-04-01,False,0.0609576,DNS-Queries
2026-03-21,2026-04-01,False,0.0,DashboardsUsageHour-Basic
2026-03-21,2026-04-01,False,0.0,DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0126420318,DataTransfer-Regional-Bytes
2026-03-21,2026-04-01,False,10.8493677544,EBS:VolumeUsage.gp3
2026-03-21,2026-04-01,False,0.000115,EU-AWSSecretsManager-APIRequests
2026-03-21,2026-04-01,False,0.0,EU-Catalog-Request
2026-03-21,2026-04-01,False,0.0,EU-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,EU-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,2.13635e-05,EU-DataTransfer-Out-OBytes
2026-03-21,2026-04-01,False,0.0,EU-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,EU-ECR-free-metering
2026-03-21,2026-04-01,False,0.0216788,EU-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EU-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,EU-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,EU-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,EU-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.003652,EU-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EU-Requests-HTTP-Proxy
2026-03-21,2026-04-01,False,0.0,EU-Requests-HTTPS-Proxy
2026-03-21,2026-04-01,False,0.00011,EU-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,EU-Requests-Tier2-HTTPS
2026-03-21,2026-04-01,False,0.00099,EU-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,EU-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,EU-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,EU-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,EU-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,EU-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APE1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APE2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APN2-AWS-In-Bytes
2026-03-21,2026-04-01,False,2.1e-09,EUC1-APN2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APS1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APS2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-APS3-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.000115,EUC1-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,EUC1-CAN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-Catalog-Request
2026-03-21,2026-04-01,False,0.0,EUC1-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,3.06e-08,EUC1-DataTransfer-Regional-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,EUC1-ECR-free-metering
2026-03-21,2026-04-01,False,0.0,EUC1-ESC1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EU-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EUN1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EUS1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EUS2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EUW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-EUW3-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0229908,EUC1-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUC1-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,EUC1-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,1.24149e-05,EUC1-NatGateway-Bytes
2026-03-21,2026-04-01,False,27.456,EUC1-NatGateway-Hours
2026-03-21,2026-04-01,False,0.0,EUC1-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,EUC1-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0038042,EUC1-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,2.64,EUC1-PublicIPv4:InUseAddress
2026-03-21,2026-04-01,False,0.0,EUC1-Requests-Tier1
2026-03-21,2026-04-01,False,2.408e-05,EUC1-Requests-Tier2
2026-03-21,2026-04-01,False,0.00099,EUC1-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,EUC1-SAE1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,EUC1-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.0001188,EUC1-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,6.4581e-06,EUC1-TagStorage-TagHrs
2026-03-21,2026-04-01,False,15.1015680101,EUC1-TimedStorage-ByteHrs
2026-03-21,2026-04-01,False,0.0,EUC1-USE1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-USE2-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-USW1-AWS-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUC1-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,EUC1-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.000115,EUN1-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,EUN1-Catalog-Request
2026-03-21,2026-04-01,False,0.0,EUN1-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUN1-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,EUN1-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,EUN1-ECR-free-metering
2026-03-21,2026-04-01,False,0.0206892,EUN1-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUN1-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,EUN1-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,EUN1-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,EUN1-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0034734,EUN1-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.00011,EUN1-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,EUN1-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,EUN1-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,EUN1-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.00011,EUN1-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,EUN1-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,EUN1-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.000115,EUW2-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,EUW2-Catalog-Request
2026-03-21,2026-04-01,False,0.0,EUW2-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUW2-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,EUW2-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,EUW2-ECR-free-metering
2026-03-21,2026-04-01,False,0.02167,EUW2-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUW2-Lambda-Code-free-metering
2026-03-21,2026-04-01,False,0.0,EUW2-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,EUW2-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,EUW2-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0036476,EUW2-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUW2-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,EUW2-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,EUW2-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,EUW2-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.0001166,EUW2-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,EUW2-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,EUW2-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.000115,EUW3-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,EUW3-Catalog-Request
2026-03-21,2026-04-01,False,0.0,EUW3-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,EUW3-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,EUW3-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,EUW3-ECR-free-metering
2026-03-21,2026-04-01,False,0.0216744,EUW3-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUW3-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,EUW3-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,EUW3-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.0036564,EUW3-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,EUW3-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,EUW3-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,EUW3-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,EUW3-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.0001166,EUW3-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,EUW3-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,1e-08,EUW3-USW2-AWS-Out-Bytes
2026-03-21,2026-04-01,False,0.0,Global-Bucket-Hrs-FreeTier
2026-03-21,2026-04-01,False,0.87807024,Global-MonitoredIAMRole
2026-03-21,2026-04-01,False,0.12100968,Global-MonitoredIAMUser
2026-03-21,2026-04-01,False,0.709677408,Global-RuleV2
2026-03-21,2026-04-01,False,1.77419352,Global-WebACLV2
2026-03-21,2026-04-01,False,2.0,HostedZone
2026-03-21,2026-04-01,False,29.150079912,InstanceUsage:db.t3.medium
2026-03-21,2026-04-01,False,19.272,InstanceUsage:db.t4g.medium
2026-03-21,2026-04-01,False,0.0,Intra-AWS-DNS-Queries
2026-03-21,2026-04-01,False,0.0,Lambda-GB-Second
2026-03-21,2026-04-01,False,5.895,LoadBalancerUsage
2026-03-21,2026-04-01,False,3.0347e-06,NatGateway-Bytes
2026-03-21,2026-04-01,False,18.27,NatGateway-Hours
2026-03-21,2026-04-01,False,6.2579510368,RDS:GP2-Storage
2026-03-21,2026-04-01,False,0.0,Request
2026-03-21,2026-04-01,False,0.0,Requests-RBP
2026-03-21,2026-04-01,False,0.00596,Requests-Tier1
2026-03-21,2026-04-01,False,0.0003716,Requests-Tier2
2026-03-21,2026-04-01,False,0.00099,Requests-Tier8
2026-03-21,2026-04-01,False,0.000115,SAE1-AWSSecretsManagerAPIRequest
2026-03-21,2026-04-01,False,0.0,SAE1-Catalog-Request
2026-03-21,2026-04-01,False,0.0,SAE1-DataTransfer-In-Bytes
2026-03-21,2026-04-01,False,0.0,SAE1-DataTransfer-Out-Bytes
2026-03-21,2026-04-01,False,0.0,SAE1-EC2-free-metering
2026-03-21,2026-04-01,False,0.0,SAE1-ECR-free-metering
2026-03-21,2026-04-01,False,0.034489,SAE1-EventsAnalyzed
2026-03-21,2026-04-01,False,0.0,SAE1-Lambda-Standard-free-metering
2026-03-21,2026-04-01,False,0.0,SAE1-OtherProduct:PaidFindingsIngestion
2026-03-21,2026-04-01,False,0.352,SAE1-PaidComplianceCheck
2026-03-21,2026-04-01,False,0.005782,SAE1-PaidEventsAnalyzed
2026-03-21,2026-04-01,False,0.0,SAE1-Requests-Tier1
2026-03-21,2026-04-01,False,0.00099,SAE1-Requests-Tier8
2026-03-21,2026-04-01,False,0.0,SAE1-SC-API-Calls
2026-03-21,2026-04-01,False,0.0,SAE1-SecurityHubProduct:FreeFindingsIngestion
2026-03-21,2026-04-01,False,0.000154,SAE1-Tables-Requests-Tier1
2026-03-21,2026-04-01,False,0.0,SAE1-USW2-AWS-In-Bytes
2026-03-21,2026-04-01,False,6.5e-08,SAE1-USW2-AWS-Out-Bytes
